holder_id,household_id,parcel_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s2q01,s2q01a,s2q02,s2q03,s2q04a_1,s2q04a_2,s2q04a_os,s2q04b_1,s2q04b_2,s2q04b_3,s2q04b_4,s2q05,s2q05_os,s2q06,s2q07_1,s2q07_2,s2q08,s2q09_1,s2q09_2,s2q10a,s2q10b,s2q10c,s2q11,s2q11_os,s2q12_1,s2q12_2,s2q12_os,s2q13,s2q14,s2q15a,s2q15b,s2q15c,s2q16,s2q16_os,s2q17
06020608880090407401,060206088800904074,9,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,74,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,100,,,,4. Luvisol,,2. Fair
06020608880090407401,060206088800904074,10,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,74,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,2. Gift/Inherited,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,50,,,,4. Luvisol,,2. Fair
06020608880090407401,060206088800904074,11,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,74,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,200,,,,4. Luvisol,,2. Fair
06020608880090408601,060206088800904086,1,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,86,1,1. crop production only,**CONFIDENTIAL**,1,4,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,700,,,,4. Luvisol,,2. Fair
06020608880090408601,060206088800904086,2,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,86,1,1. crop production only,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,800,,,,4. Luvisol,,2. Fair
06020608880090408601,060206088800904086,3,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,86,1,1. crop production only,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,600,,,,4. Luvisol,,2. Fair
06020608880090408601,060206088800904086,4,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,86,1,1. crop production only,**CONFIDENTIAL**,1,4,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,500,,,,4. Luvisol,,2. Fair
06020608880090408601,060206088800904086,5,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,86,1,1. crop production only,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,700,,,,4. Luvisol,,2. Fair
06020608880090408601,060206088800904086,6,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,86,1,1. crop production only,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,800,,,,4. Luvisol,,2. Fair
06020608880090408601,060206088800904086,7,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,86,1,1. crop production only,**CONFIDENTIAL**,1,2,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,900,,,,4. Luvisol,,2. Fair
06020608880090409801,060206088800904098,1,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,98,1,1. crop production only,**CONFIDENTIAL**,1,10,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,1000,,,,4. Luvisol,,2. Fair
06020608880090409801,060206088800904098,2,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,98,1,1. crop production only,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,"1. Yes,all in all rented out",,0,1800,,4. Luvisol,,2. Fair
06020608880090409801,060206088800904098,3,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,98,1,1. crop production only,**CONFIDENTIAL**,1,5,1. YES,"6. RENTAL CONTRACT, REGISTERED",,,1,,,,3. Rent,,,,,,,,0,1500,,1. Main Season,,1. RELATIVE,,,,,,,,4. Luvisol,,2. Fair
06020608880090409801,060206088800904098,4,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,98,1,1. crop production only,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,300,,,,4. Luvisol,,2. Fair
06020608880090409801,060206088800904098,5,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,98,1,1. crop production only,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,1000,,,,4. Luvisol,,2. Fair
06020608880090409802,060206088800904098,1,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,98,2,1. crop production only,**CONFIDENTIAL**,3,1,1. YES,1. TITLE DEED,,,3,,,,1. Granted by Local Leaders,,1. YES,3,,1. YES,3,,,,,,,,,,4. No,200,,,,4. Luvisol,,2. Fair
06020608880090409802,060206088800904098,2,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,98,2,1. crop production only,**CONFIDENTIAL**,3,1,1. YES,1. TITLE DEED,,,3,,,,1. Granted by Local Leaders,,1. YES,3,,1. YES,3,,,,,,,,,,4. No,250,,,,4. Luvisol,,2. Fair
06020608880090411001,060206088800904110,1,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,110,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,9,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,500,,,,4. Luvisol,,2. Fair
06020608880090411001,060206088800904110,2,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,110,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,3,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,500,,,,4. Luvisol,,2. Fair
06020608880090411001,060206088800904110,3,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,110,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,1000,,,,4. Luvisol,,2. Fair
06020608880090411001,060206088800904110,4,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,110,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,200,,,,4. Luvisol,,2. Fair
06020608880090411001,060206088800904110,5,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,110,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,4,1. YES,"6. RENTAL CONTRACT, REGISTERED",,,1,,,,3. Rent,,,,,,,,800,0,,1. Main Season,,99. OTHER (SPECIFY),,yebetcherstian,,,,,,4. Luvisol,,2. Fair
06020608880090411001,060206088800904110,6,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,110,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,800,,,,3. Vertisol.,,2. Fair
06020608880090411001,060206088800904110,7,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,110,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,300,,,,4. Luvisol,,2. Fair
06020608880090412201,060206088800904122,1,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,122,1,1. crop production only,**CONFIDENTIAL**,1,8,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,500,,,,4. Luvisol,,2. Fair
06020608880090412201,060206088800904122,2,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,122,1,1. crop production only,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,"1. Yes,all in all rented out",,0,800,,4. Luvisol,,2. Fair
06020608880090412201,060206088800904122,3,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,122,1,1. crop production only,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,"1. Yes,all in all rented out",,0,500,,4. Luvisol,,2. Fair
06020608880090412201,060206088800904122,4,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,122,1,1. crop production only,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,"1. Yes,all in all rented out",,0,500,,4. Luvisol,,2. Fair
06020608880090412201,060206088800904122,5,060206088800904,1. RURAL,748.340534171249,6. BENISHANGUL GUMUZ,02,06,8,88,009,04,122,1,1. crop production only,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,"1. Yes,all in all rented out",,0,500,,4. Luvisol,,2. Fair
06020708880140101201,060207088801401012,1,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,12,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,3. CERTIFICATE OF OCCUPANCY,,,1,,,,3. Rent,,,,,,,,8000,0,,3. Full Year,,1. RELATIVE,,,,,,,,3. Vertisol.,,1. Good
06020708880140101201,060207088801401012,2,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,12,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,3. CERTIFICATE OF OCCUPANCY,,,1,,,,3. Rent,,,,,,,,7500,0,,3. Full Year,,2. FRIEND/NEIGHBOR,,,,,,,,3. Vertisol.,,1. Good
06020708880140101201,060207088801401012,3,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,12,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,3. CERTIFICATE OF OCCUPANCY,,,1,,,,3. Rent,,,,,,,,7000,0,,3. Full Year,,2. FRIEND/NEIGHBOR,,,,,,,,3. Vertisol.,,1. Good
06020708880140101201,060207088801401012,5,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,12,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,3. CERTIFICATE OF OCCUPANCY,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,1500,,,,1. Leptosol,,3. Poor
06020708880140101201,060207088801401012,6,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,12,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,6700,,,,3. Vertisol.,,1. Good
06020708880140101201,060207088801401012,7,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,12,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,1. YES,"6. RENTAL CONTRACT, REGISTERED",,,1,,,,3. Rent,,,,,,,,6800,0,,3. Full Year,,2. FRIEND/NEIGHBOR,,,,,,,,3. Vertisol.,,1. Good
06020708880140102801,060207088801401028,1,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,28,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,3. CERTIFICATE OF OCCUPANCY,,,1,,,,3. Rent,,,,,,,,6700,0,,3. Full Year,,1. RELATIVE,,,,,,,,3. Vertisol.,,1. Good
06020708880140104401,060207088801401044,1,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,44,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,150,,,,3. Vertisol.,,3. Poor
06020708880140106001,060207088801401060,1,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,5000,,,,3. Vertisol.,,1. Good
06020708880140106001,060207088801401060,2,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,6000,,,,3. Vertisol.,,1. Good
06020708880140106001,060207088801401060,3,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,5,1. YES,1,,,,,,,,,,4. No,8000,,,,3. Vertisol.,,1. Good
06020708880140106001,060207088801401060,4,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,5800,,,,3. Vertisol.,,1. Good
06020708880140106001,060207088801401060,5,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,60,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,"1. Yes,all in all rented out",,7900,0,,3. Vertisol.,,1. Good
06020708880140107601,060207088801401076,1,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,76,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,8. OTHER (SPECIFY),,megazo,1,,,,6. Shared Crop in,,,,,,,,,,50,3. Full Year,,2. FRIEND/NEIGHBOR,,,,,,,,3. Vertisol.,,1. Good
06020708880140107601,060207088801401076,2,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,76,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,8. OTHER (SPECIFY),,megazo,1,,,,6. Shared Crop in,,,,,,,,,,50,3. Full Year,,2. FRIEND/NEIGHBOR,,,,,,,,3. Vertisol.,,1. Good
06020708880140107601,060207088801401076,3,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,76,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,8. OTHER (SPECIFY),,megazo,1,,,,6. Shared Crop in,,,,,,,,,,50,3. Full Year,,1. RELATIVE,,,,,,,,3. Vertisol.,,1. Good
06020708880140109201,060207088801401092,1,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,92,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,8000,,,,3. Vertisol.,,1. Good
06020708880140109201,060207088801401092,2,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,92,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,6800,,,,3. Vertisol.,,1. Good
06020708880140110801,060207088801401108,1,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,108,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,7000,,,,3. Vertisol.,,1. Good
06020708880140110801,060207088801401108,2,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,108,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,6. Shared Crop in,,,,,,,,,,50,3. Full Year,,2. FRIEND/NEIGHBOR,,,,,,,,3. Vertisol.,,1. Good
06020708880140112401,060207088801401124,1,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,124,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,8. OTHER (SPECIFY),,he megazo,1,,,,6. Shared Crop in,,,,,,,,,,50,3. Full Year,,2. FRIEND/NEIGHBOR,,,,,,,,3. Vertisol.,,1. Good
06020708880140112401,060207088801401124,2,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,124,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,"7. LEASE, REGISTERED",,,1,,,,3. Rent,,,,,,,,0,10,,3. Full Year,,1. RELATIVE,,,,,,,,3. Vertisol.,,1. Good
06020708880140112401,060207088801401124,3,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,124,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,"7. LEASE, REGISTERED",,,1,,,,6. Shared Crop in,,,,,,,,,,50,3. Full Year,,2. FRIEND/NEIGHBOR,,,,,,,,3. Vertisol.,,1. Good
06020708880140114201,060207088801401142,1,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,142,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,5000,,,,3. Vertisol.,,1. Good
06020708880140114201,060207088801401142,2,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,142,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,"6. RENTAL CONTRACT, REGISTERED",,,1,,,,3. Rent,,,,,,,,5800,0,,3. Full Year,,1. RELATIVE,,,,,,,,3. Vertisol.,,1. Good
06020708880140114201,060207088801401142,3,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,142,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,6800,,,,3. Vertisol.,,1. Good
06020708880140116001,060207088801401160,1,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,160,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,1. YES,"6. RENTAL CONTRACT, REGISTERED",,,1,,,,3. Rent,,,,,,,,0,6,,3. Full Year,,1. RELATIVE,,,,,,,,3. Vertisol.,,1. Good
06020708880140116001,060207088801401160,2,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,160,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,8. OTHER (SPECIFY),,yekray,1,,,,3. Rent,,,,,,,,6800,0,,3. Full Year,,2. FRIEND/NEIGHBOR,,,,,,,,3. Vertisol.,,1. Good
06020708880140116001,060207088801401160,3,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,160,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,1. YES,8. OTHER (SPECIFY),,yekul,1,,,,6. Shared Crop in,,,,,,,,,,5,3. Full Year,,2. FRIEND/NEIGHBOR,,,,,,,,3. Vertisol.,,1. Good
06020708880140116001,060207088801401160,5,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,160,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,"6. RENTAL CONTRACT, REGISTERED",,,1,,,,3. Rent,,,,,,,,8000,0,,3. Full Year,,2. FRIEND/NEIGHBOR,,,,,,,,3. Vertisol.,,1. Good
06020708880140116001,060207088801401160,6,060207088801401,1. RURAL,802.221052631579,6. BENISHANGUL GUMUZ,02,07,8,88,014,01,160,1,3. Both livestock and crop production,**CONFIDENTIAL**,2,1,1. YES,8. OTHER (SPECIFY),,yekul,1,,,,6. Shared Crop in,,,,,,,,,,50,3. Full Year,,2. FRIEND/NEIGHBOR,,,,,,,,3. Vertisol.,,1. Good
06040108880240100901,060401088802401009,1,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,9,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,4,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,2. NO,,,,,,,,,,,4. No,800,,,,3. Vertisol.,,1. Good
06040108880240100901,060401088802401009,2,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,9,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,3,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,2. NO,,,,,,,,,,,4. No,2500,,,,4. Luvisol,,2. Fair
06040108880240100901,060401088802401009,3,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,9,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,2. NO,,,,,,,,,,,4. No,500,,,,3. Vertisol.,,2. Fair
06040108880240101901,060401088802401019,1,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,19,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,7,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,1. YES,2,,,,,,,,,,4. No,5000,,,,3. Vertisol.,,1. Good
06040108880240101901,060401088802401019,2,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,19,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,1. YES,2,,,,,,,,,,4. No,1500,,,,3. Vertisol.,,1. Good
06040108880240102901,060401088802401029,1,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,29,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,4,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,2. NO,,,,,,,,,,,4. No,3000,,,,4. Luvisol,,2. Fair
06040108880240102901,060401088802401029,2,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,29,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,2. NO,,,,,,,,,,,4. No,900,,,,3. Vertisol.,,1. Good
06040108880240102901,060401088802401029,3,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,29,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,2. NO,,,,,,,,,,,4. No,1500,,,,4. Luvisol,,2. Fair
06040108880240102901,060401088802401029,4,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,29,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,2. NO,,,,,,,,,,,4. No,2500,,,,4. Luvisol,,2. Fair
06040108880240102901,060401088802401029,5,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,29,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,2. NO,,,,,,,,,,,4. No,300,,,,4. Luvisol,,2. Fair
06040108880240102901,060401088802401029,6,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,29,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,2. NO,,,,,,,,,,,4. No,1500,,,,1. Leptosol,,2. Fair
06040108880240103901,060401088802401039,1,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,39,1,3. Both livestock and crop production,**CONFIDENTIAL**,2,7,2. NO,,,,,,,,7. Purchased,,1. YES,1,,2. NO,,,,,,,,,,,4. No,2500,,,,3. Vertisol.,,1. Good
06040108880240103901,060401088802401039,2,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,39,1,3. Both livestock and crop production,**CONFIDENTIAL**,2,2,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,2. NO,,,,,,,,,,,4. No,1500,,,,4. Luvisol,,2. Fair
06040108880240103901,060401088802401039,3,060401088802401,1. RURAL,863.3426566416039,6. BENISHANGUL GUMUZ,04,01,8,88,024,01,39,1,3. Both livestock and crop production,**CONFIDENTIAL**,2,1,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,2. NO,,,,,,,,,,,4. No,3500,,,,4. Luvisol,,2. Fair
