household_id,loan_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s15q02b,s15q02b_os,s15q03_1,s15q03_2,s15q04,s15q04_os,s15q05,s15q06a,s15q06b,s15q07,s15q08,s15q09a,s15q09b,s15q10a,s15q10b,s15q10c
140101010100114094,1,140101010100114,2. URBAN,1515.426633165829,14. ADDIS ABABA,01,01,1,1,001,14,94,10. SACCOS,,2,,9. OTHER (SPECIFY),Family use,,10. JUNE,2011,3. MONTHLY,2. NO,10. JUNE,2013,300,0,300
140101010100114126,1,140101010100114,2. URBAN,1515.426633165829,14. ADDIS ABABA,01,01,1,1,001,14,126,2. NEIGHBOR,,1,2,10. FOOD/NON-FOOD EXPENDITURE,,,11. JULY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,0,0,0
140101010100114206,1,140101010100114,2. URBAN,1515.426633165829,14. ADDIS ABABA,01,01,1,1,001,14,206,2. NEIGHBOR,,2,,10. FOOD/NON-FOOD EXPENDITURE,,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,500,0,500
140101010100114222,1,140101010100114,2. URBAN,1515.426633165829,14. ADDIS ABABA,01,01,1,1,001,14,222,1. RELATIVE,,1,,7. PURCHASE NON-FARM INPUTS,,1,12. AUGUST,2010,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,200,0,200
140101010100114238,1,140101010100114,2. URBAN,1515.426633165829,14. ADDIS ABABA,01,01,1,1,001,14,238,2. NEIGHBOR,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,11. JULY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,500,0,500
140104010100403091,1,140104010100403,2. URBAN,1485.7109360519,14. ADDIS ABABA,01,04,1,1,004,03,91,10. SACCOS,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,6. FEBRUARY,2011,3. MONTHLY,1. YES,,,5000,0,5000
140104010100403104,1,140104010100403,2. URBAN,1485.7109360519,14. ADDIS ABABA,01,04,1,1,004,03,104,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,8. APRIL,2012,3000,0,3000
140107010100712022,1,140107010100712,2. URBAN,1337.20989010989,14. ADDIS ABABA,01,07,1,1,007,12,22,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,0,0,0
140107010100712035,1,140107010100712,2. URBAN,1337.20989010989,14. ADDIS ABABA,01,07,1,1,007,12,35,1. RELATIVE,,2,3,10. FOOD/NON-FOOD EXPENDITURE,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,0,0,0
140205010200504012,1,140205010200504,2. URBAN,1130.79494062984,14. ADDIS ABABA,02,05,1,2,005,04,12,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,3200,0,3200
140205010200504066,1,140205010200504,2. URBAN,1130.79494062984,14. ADDIS ABABA,02,05,1,2,005,04,66,2. NEIGHBOR,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,3000,0,3000
140205010200504084,1,140205010200504,2. URBAN,1130.79494062984,14. ADDIS ABABA,02,05,1,2,005,04,84,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,5. JANUARY,2012,2500,0,2500
140401010400123083,1,140401010400123,2. URBAN,1590.981214731215,14. ADDIS ABABA,04,01,1,4,001,23,83,1. RELATIVE,,1,2,10. FOOD/NON-FOOD EXPENDITURE,,,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2012,8000,0,8000
140501010500113105,1,140501010500113,2. URBAN,1130.653763322105,14. ADDIS ABABA,05,01,1,5,001,13,105,8. BANK (COMMERCIAL),,1,,12. HOUSE CONSTRUCTION/MAINTENANCES,,,4. DECEMBER,2011,3. MONTHLY,2. NO,9. MAY,2012,80000,18000,98000
140509010500925059,1,140509010500925,2. URBAN,1206.650877192982,14. ADDIS ABABA,05,09,1,5,009,25,59,8. BANK (COMMERCIAL),,2,,11. HEALTH & EDUCATION EXPENDITURE,,,1. SEPTEMBER,2011,3. MONTHLY,2. NO,12. AUGUST,2013,36000,11900,47900
140509010500925136,1,140509010500925,2. URBAN,1206.650877192982,14. ADDIS ABABA,05,09,1,5,009,25,136,2. NEIGHBOR,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,3. MONTHLY,2. NO,1. SEPTEMBER,2012,6000,0,6000
140509010500925169,1,140509010500925,2. URBAN,1206.650877192982,14. ADDIS ABABA,05,09,1,5,009,25,169,1. RELATIVE,,1,2,6. EXPANDING BUSINESS,,1,2. OCTOBER,2011,5. EVERY SIX MONTHS,1. YES,,,50000,2500,52500
140606010600617005,1,140606010600617,2. URBAN,1388.641039729501,14. ADDIS ABABA,06,06,1,6,006,17,5,10. SACCOS,,1,,6. EXPANDING BUSINESS,,1,4. DECEMBER,2011,3. MONTHLY,2. NO,8. APRIL,2012,30000,0,30000
140606010600617070,1,140606010600617,2. URBAN,1388.641039729501,14. ADDIS ABABA,06,06,1,6,006,17,70,2. NEIGHBOR,,1,,4. PURCHASE HOUSE/LEASE LAND FOR BUSINESS,,,12. AUGUST,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,2000,0,2000
140705010700528007,1,140705010700528,2. URBAN,1319.734415295687,14. ADDIS ABABA,07,05,1,7,005,28,7,5. EMPLOYER,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,300,300,600
140705010700528020,1,140705010700528,2. URBAN,1319.734415295687,14. ADDIS ABABA,07,05,1,7,005,28,20,1. RELATIVE,,6,,11. HEALTH & EDUCATION EXPENDITURE,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,250,0,250
140705010700528131,1,140705010700528,2. URBAN,1319.734415295687,14. ADDIS ABABA,07,05,1,7,005,28,131,3. GROCERY/LOCAL MERCHANT,,2,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,300,0,300
140707010700732013,1,140707010700732,2. URBAN,1314.68081043956,14. ADDIS ABABA,07,07,1,7,007,32,13,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,8. APRIL,2011,4. EVERY THREE MONTHS,1. YES,,,3000,0,3000
140707010700732117,1,140707010700732,2. URBAN,1314.68081043956,14. ADDIS ABABA,07,07,1,7,007,32,117,2. NEIGHBOR,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,11. JULY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2012,200,0,200
140707010700732130,1,140707010700732,2. URBAN,1314.68081043956,14. ADDIS ABABA,07,07,1,7,007,32,130,1. RELATIVE,,1,,6. EXPANDING BUSINESS,,1,6. FEBRUARY,2011,4. EVERY THREE MONTHS,1. YES,,,1000,0,1000
140707010700732143,1,140707010700732,2. URBAN,1314.68081043956,14. ADDIS ABABA,07,07,1,7,007,32,143,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,2. OCTOBER,2011,4. EVERY THREE MONTHS,1. YES,,,500,0,500
140707010700732182,1,140707010700732,2. URBAN,1314.68081043956,14. ADDIS ABABA,07,07,1,7,007,32,182,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,6. FEBRUARY,2011,4. EVERY THREE MONTHS,1. YES,,,150,0,150
140710010701008102,1,140710010701008,2. URBAN,1305.132891246684,14. ADDIS ABABA,07,10,1,7,010,08,102,1. RELATIVE,,1,2,12. HOUSE CONSTRUCTION/MAINTENANCES,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2012,0,0,0
140711010701116161,1,140711010701116,2. URBAN,1539.152086743044,14. ADDIS ABABA,07,11,1,7,011,16,161,10. SACCOS,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,8. APRIL,2011,3. MONTHLY,2. NO,8. APRIL,2014,10000,0,10000
140712010701250132,1,140712010701250,2. URBAN,813.9538461538461,14. ADDIS ABABA,07,12,1,7,012,50,132,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,3. MONTHLY,2. NO,5. JANUARY,2012,10000,0,10000
140712010701264014,1,140712010701264,2. URBAN,1256.54125,14. ADDIS ABABA,07,12,1,7,012,64,14,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,5. JANUARY,2011,3. MONTHLY,2. NO,12. AUGUST,2011,1500,0,1500
140712010701264078,1,140712010701264,2. URBAN,1256.54125,14. ADDIS ABABA,07,12,1,7,012,64,78,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,10. JUNE,2011,4. EVERY THREE MONTHS,2. NO,4. DECEMBER,2012,700,0,700
140713010701371105,1,140713010701371,2. URBAN,1197.600881920627,14. ADDIS ABABA,07,13,1,7,013,71,105,3. GROCERY/LOCAL MERCHANT,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,3. NOVEMBER,2011,2. WEEKLY,1. YES,,,250,0,250
140801010800119057,1,140801010800119,2. URBAN,1146.483771106942,14. ADDIS ABABA,08,01,1,8,001,19,57,3. GROCERY/LOCAL MERCHANT,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,11. JULY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,100,0,100
140801010800119107,1,140801010800119,2. URBAN,1146.483771106942,14. ADDIS ABABA,08,01,1,8,001,19,107,1. RELATIVE,,1,,5. BUSINESS START-UP CAPITAL,,1,3. NOVEMBER,2011,5. EVERY SIX MONTHS,1. YES,,,100000,0,100000
140807010800749044,1,140807010800749,2. URBAN,1166.494365507104,14. ADDIS ABABA,08,07,1,8,007,49,44,1. RELATIVE,,2,,11. HEALTH & EDUCATION EXPENDITURE,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,500,500,1000
140807010800749094,1,140807010800749,2. URBAN,1166.494365507104,14. ADDIS ABABA,08,07,1,8,007,49,94,1. RELATIVE,,1,,6. EXPANDING BUSINESS,,1,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2012,2000000,0,2000000
140809010800932011,1,140809010800932,2. URBAN,1250.13963930806,14. ADDIS ABABA,08,09,1,8,009,32,11,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,10. JUNE,2011,3. MONTHLY,2. NO,10. JUNE,2011,600,0,600
140809010800932039,1,140809010800932,2. URBAN,1250.13963930806,14. ADDIS ABABA,08,09,1,8,009,32,39,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,8. APRIL,2011,3. MONTHLY,1. YES,,,1000,300,1300
140809010800932053,1,140809010800932,2. URBAN,1250.13963930806,14. ADDIS ABABA,08,09,1,8,009,32,53,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,1000,0,1000
140809010800932067,1,140809010800932,2. URBAN,1250.13963930806,14. ADDIS ABABA,08,09,1,8,009,32,67,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,9. MAY,2011,1700,0,1700
140809010800932207,1,140809010800932,2. URBAN,1250.13963930806,14. ADDIS ABABA,08,09,1,8,009,32,207,2. NEIGHBOR,,1,,6. EXPANDING BUSINESS,,1,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,1000,0,1000
140810010801022017,1,140810010801022,2. URBAN,1575.660654885655,14. ADDIS ABABA,08,10,1,8,010,22,17,1. RELATIVE,,1,,7. PURCHASE NON-FARM INPUTS,,1,11. JULY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2012,80000,0,80000
140810010801022029,1,140810010801022,2. URBAN,1575.660654885655,14. ADDIS ABABA,08,10,1,8,010,22,29,8. BANK (COMMERCIAL),,1,2,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,8. APRIL,2011,3. MONTHLY,2. NO,8. APRIL,10000,1800000,1800000,3600000
140810010801057012,1,140810010801057,2. URBAN,1260.000553846154,14. ADDIS ABABA,08,10,1,8,010,57,12,10. SACCOS,,2,,12. HOUSE CONSTRUCTION/MAINTENANCES,,,12. AUGUST,2010,4. EVERY THREE MONTHS,2. NO,12. AUGUST,2016,50000,1000,51000
140810010801057052,1,140810010801057,2. URBAN,1260.000553846154,14. ADDIS ABABA,08,10,1,8,010,57,52,10. SACCOS,,1,,7. PURCHASE NON-FARM INPUTS,,1,1. SEPTEMBER,2011,4. EVERY THREE MONTHS,2. NO,2. OCTOBER,2012,50000,10000,60000
140810010801057092,1,140810010801057,2. URBAN,1260.000553846154,14. ADDIS ABABA,08,10,1,8,010,57,92,5. EMPLOYER,,1,2,12. HOUSE CONSTRUCTION/MAINTENANCES,,,1. SEPTEMBER,2011,3. MONTHLY,2. NO,1. SEPTEMBER,2015,100000,4000,104000
140812010801246127,1,140812010801246,2. URBAN,1793.829053254437,14. ADDIS ABABA,08,12,1,8,012,46,127,1. RELATIVE,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,1. SEPTEMBER,2011,6. ANNUALLY,2. NO,12. AUGUST,2012,10000,0,10000
140813010801344018,1,140813010801344,2. URBAN,1319.925155925156,14. ADDIS ABABA,08,13,1,8,013,44,18,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,3. MONTHLY,1. YES,,,200,0,200
140813010801344057,1,140813010801344,2. URBAN,1319.925155925156,14. ADDIS ABABA,08,13,1,8,013,44,57,1. RELATIVE,,1,2,12. HOUSE CONSTRUCTION/MAINTENANCES,,,5. JANUARY,2011,6. ANNUALLY,1. YES,,,22000,0,22000
140813010801344096,1,140813010801344,2. URBAN,1319.925155925156,14. ADDIS ABABA,08,13,1,8,013,44,96,1. RELATIVE,,1,2,8. WORKING CAPITAL FOR NON-FARM ENTERPRISE,,1,7. MARCH,2011,4. EVERY THREE MONTHS,1. YES,,,6000,0,6000
140901010900115079,1,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,79,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2012,0,0,0
140902010900263007,1,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,7,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,6. FEBRUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,3. NOVEMBER,2012,25000,0,25000
140902010900263127,1,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,127,1. RELATIVE,,2,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2012,200,0,200
140906010900663003,1,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,3,1. RELATIVE,,1,2,11. HEALTH & EDUCATION EXPENDITURE,,,11. JULY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,1000,0,1000
140909010900935044,1,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,44,2. NEIGHBOR,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,3. MONTHLY,2. NO,10. JUNE,2011,150,0,150
140909010900935054,1,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,54,1. RELATIVE,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,2000,0,2000
140909010900935104,1,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,104,1. RELATIVE,,2,,10. FOOD/NON-FOOD EXPENDITURE,,,8. APRIL,2011,4. EVERY THREE MONTHS,2. NO,10. JUNE,2011,1000,100,1100
140909010900935124,1,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,124,7. MICROFINANCE INSTITUTION,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,11. JULY,2010,3. MONTHLY,2. NO,1. SEPTEMBER,2012,2000,0,2000
140909010900935134,1,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,134,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,1500,0,1500
140909010900935154,1,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,154,11. OTHER (SPECIFY),Association,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,3. MONTHLY,2. NO,12. AUGUST,2011,1000,90,1090
141005011000511035,1,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,35,10. SACCOS,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,3. NOVEMBER,2011,3. MONTHLY,1. YES,,,14000,2400,16400
141005011000511071,1,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,71,10. SACCOS,,1,,4. PURCHASE HOUSE/LEASE LAND FOR BUSINESS,,,11. JULY,2011,3. MONTHLY,2. NO,10. JUNE,2013,5000,350,5350
141005011000511083,1,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,83,10. SACCOS,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,6. FEBRUARY,2011,3. MONTHLY,2. NO,12. AUGUST,2013,150000,30000,180000
141005011000511155,1,141005011000511,2. URBAN,1220.930769230769,14. ADDIS ABABA,10,05,1,10,005,11,155,10. SACCOS,,1,,4. PURCHASE HOUSE/LEASE LAND FOR BUSINESS,,,2. OCTOBER,2011,3. MONTHLY,1. YES,,,10000,1200,11200
141008011000847002,1,141008011000847,2. URBAN,2025.308687782805,14. ADDIS ABABA,10,08,1,10,008,47,2,7. MICROFINANCE INSTITUTION,,1,,5. BUSINESS START-UP CAPITAL,,1,9. MAY,2011,6. ANNUALLY,2. NO,10. JUNE,2015,300000,0,300000
150101010100305013,1,150101010100305,2. URBAN,244.7012735326688,15. DIRE DAWA,01,01,1,1,003,05,13,10. SACCOS,,2,,12. HOUSE CONSTRUCTION/MAINTENANCES,,,5. JANUARY,2011,3. MONTHLY,2. NO,5. JANUARY,2012,5000,250,5250
150101010100305026,1,150101010100305,2. URBAN,244.7012735326688,15. DIRE DAWA,01,01,1,1,003,05,26,1. RELATIVE,,2,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,6. FEBRUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,500,0,500
150101010100344025,1,150101010100344,2. URBAN,163.6220238095238,15. DIRE DAWA,01,01,1,1,003,44,25,3. GROCERY/LOCAL MERCHANT,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,3. MONTHLY,1. YES,,,300,0,300
150101010100407081,1,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,81,1. RELATIVE,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,6. FEBRUARY,2011,3. MONTHLY,2. NO,7. MARCH,2012,9000,3000,12000
150101010100407101,1,150101010100407,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,004,07,101,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,6. FEBRUARY,2011,3. MONTHLY,1. YES,,,2000,0,2000
150101010100550011,1,150101010100550,2. URBAN,101.0051339285714,15. DIRE DAWA,01,01,1,1,005,50,11,7. MICROFINANCE INSTITUTION,,4,,12. HOUSE CONSTRUCTION/MAINTENANCES,,,2. OCTOBER,2011,4. EVERY THREE MONTHS,1. YES,,,80000,10000,90000
150101010100550039,1,150101010100550,2. URBAN,101.0051339285714,15. DIRE DAWA,01,01,1,1,005,50,39,1. RELATIVE,,1,,6. EXPANDING BUSINESS,,1,8. APRIL,2011,4. EVERY THREE MONTHS,2. NO,12. AUGUST,2011,0,0,0
150101010100550046,1,150101010100550,2. URBAN,101.0051339285714,15. DIRE DAWA,01,01,1,1,005,50,46,2. NEIGHBOR,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,200,0,200
150101010100607004,1,150101010100607,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,006,07,4,2. NEIGHBOR,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,300,0,300
150101010100607007,1,150101010100607,2. URBAN,151.0357142857143,15. DIRE DAWA,01,01,1,1,006,07,7,2. NEIGHBOR,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,3. MONTHLY,1. YES,,,500,0,500
150101010100807173,1,150101010100807,2. URBAN,278.439990281827,15. DIRE DAWA,01,01,1,1,008,07,173,1. RELATIVE,,2,,10. FOOD/NON-FOOD EXPENDITURE,,,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,2000,0,2000
150101010100912040,1,150101010100912,2. URBAN,163.6973909324209,15. DIRE DAWA,01,01,1,1,009,12,40,2. NEIGHBOR,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,1. SEPTEMBER,2011,3. MONTHLY,1. YES,,,500,0,500
150101010100912052,1,150101010100912,2. URBAN,163.6973909324209,15. DIRE DAWA,01,01,1,1,009,12,52,9. NGO,,2,,10. FOOD/NON-FOOD EXPENDITURE,,,7. MARCH,2011,3. MONTHLY,2. NO,4. DECEMBER,2012,2600,0,2600
150101010100912112,1,150101010100912,2. URBAN,163.6973909324209,15. DIRE DAWA,01,01,1,1,009,12,112,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,500,0,500
150101010100912136,1,150101010100912,2. URBAN,163.6973909324209,15. DIRE DAWA,01,01,1,1,009,12,136,10. SACCOS,,1,,9. OTHER (SPECIFY),Supporting a child,,6. FEBRUARY,2011,4. EVERY THREE MONTHS,2. NO,7. MARCH,2012,15000,1500,16500
150101010100912148,1,150101010100912,2. URBAN,163.6973909324209,15. DIRE DAWA,01,01,1,1,009,12,148,10. SACCOS,,1,,5. BUSINESS START-UP CAPITAL,,1,9. MAY,2010,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,10000,1000,11000
150101010101001014,1,150101010101001,2. URBAN,225.2589795918368,15. DIRE DAWA,01,01,1,1,010,01,14,2. NEIGHBOR,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,6. FEBRUARY,2011,3. MONTHLY,1. YES,,,3000,0,3000
150101010101001031,1,150101010101001,2. URBAN,225.2589795918368,15. DIRE DAWA,01,01,1,1,010,01,31,5. EMPLOYER,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,300,0,300
150101010101001048,1,150101010101001,2. URBAN,225.2589795918368,15. DIRE DAWA,01,01,1,1,010,01,48,2. NEIGHBOR,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,3. MONTHLY,2. NO,12. AUGUST,2011,450,0,450
150101010101001235,1,150101010101001,2. URBAN,225.2589795918368,15. DIRE DAWA,01,01,1,1,010,01,235,5. EMPLOYER,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,11. JULY,2010,3. MONTHLY,2. NO,10. JUNE,2011,7600,0,7600
150101010101001252,1,150101010101001,2. URBAN,225.2589795918368,15. DIRE DAWA,01,01,1,1,010,01,252,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,8. APRIL,2011,3. MONTHLY,2. NO,1. SEPTEMBER,2012,1000,0,1000
150101010101026014,1,150101010101026,2. URBAN,166.2151830581479,15. DIRE DAWA,01,01,1,1,010,26,14,10. SACCOS,,1,2,9. OTHER (SPECIFY),Television,,8. APRIL,2011,3. MONTHLY,1. YES,,,4400,5000,9400
150101010110304137,1,150101010110304,2. URBAN,278.439990281827,15. DIRE DAWA,01,01,1,1,103,04,137,1. RELATIVE,,1,,7. PURCHASE NON-FARM INPUTS,,1,6. FEBRUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,8. APRIL,2012,5000,550,5550
150101010110304155,1,150101010110304,2. URBAN,278.439990281827,15. DIRE DAWA,01,01,1,1,103,04,155,1. RELATIVE,,1,2,11. HEALTH & EDUCATION EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,200,0,200
150101010110304263,1,150101010110304,2. URBAN,278.439990281827,15. DIRE DAWA,01,01,1,1,103,04,263,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,500,0,500
150101010110317080,1,150101010110317,2. URBAN,191.6991758241758,15. DIRE DAWA,01,01,1,1,103,17,80,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,250,0,250
150101088800501005,1,150101088800501,1. RURAL,108.1944196428572,15. DIRE DAWA,01,01,8,88,005,01,5,2. NEIGHBOR,,2,,12. HOUSE CONSTRUCTION/MAINTENANCES,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,5000,0,5000
150101088800501036,1,150101088800501,1. RURAL,108.1944196428572,15. DIRE DAWA,01,01,8,88,005,01,36,2. NEIGHBOR,,2,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,6. ANNUALLY,1. YES,,,600,0,600
