"household_id","ea_id","saq14","pw_w4","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","saq09","saq11","saq12","saq13","saq17","saq18","InterviewStart","saq21"
"140309010300913027","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",27,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-19T10:03:04","**CONFIDENTIAL**"
"140309010300913038","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",38,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-18T07:54:13","**CONFIDENTIAL**"
"140309010300913049","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",49,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-08T12:10:05","**CONFIDENTIAL**"
"140309010300913060","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",60,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-31T12:50:13","**CONFIDENTIAL**"
"140309010300913071","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",71,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-21T09:19:09","**CONFIDENTIAL**"
"140309010300913082","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",82,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-20T11:13:15","**CONFIDENTIAL**"
"140309010300913093","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",93,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-23T12:55:35","**CONFIDENTIAL**"
"140309010300913104","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",104,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-31T15:05:35","**CONFIDENTIAL**"
"140309010300913115","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",115,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-03T12:53:11","**CONFIDENTIAL**"
"140309010300913126","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",126,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-26T14:23:12","**CONFIDENTIAL**"
"140309010300913137","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",137,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-04T12:53:14","**CONFIDENTIAL**"
"140309010300913148","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",148,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-02T14:43:40","**CONFIDENTIAL**"
"140309010300913159","140309010300913",2,1126.49413514662,14,"03","09",1,3,"009","13",159,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-24T11:02:20","**CONFIDENTIAL**"
"140311010301140009","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",9,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-04T15:58:11","**CONFIDENTIAL**"
"140311010301140019","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",19,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-04T09:24:02","**CONFIDENTIAL**"
"140311010301140028","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",28,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-24T12:49:46","**CONFIDENTIAL**"
"140311010301140029","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",29,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-01T12:23:04","**CONFIDENTIAL**"
"140311010301140038","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",38,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-27T10:28:43","**CONFIDENTIAL**"
"140311010301140039","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",39,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-03T13:08:22","**CONFIDENTIAL**"
"140311010301140048","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",48,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-27T14:11:39","**CONFIDENTIAL**"
"140311010301140049","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",49,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-04T11:44:16","**CONFIDENTIAL**"
"140311010301140078","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",78,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-28T19:36:20","**CONFIDENTIAL**"
"140311010301140088","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",88,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-31T14:02:54","**CONFIDENTIAL**"
"140311010301140098","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",98,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-31T15:03:21","**CONFIDENTIAL**"
"140311010301140118","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",118,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-28T12:52:40","**CONFIDENTIAL**"
"140311010301140128","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",128,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-31T09:23:48","**CONFIDENTIAL**"
"140311010301140148","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",148,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-31T10:35:53","**CONFIDENTIAL**"
"140311010301140158","140311010301140",2,1244.41020710059,14,"03","11",1,3,"011","40",158,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-09-03T14:33:23","**CONFIDENTIAL**"
"140313010301371001","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",1,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T10:35:42","**CONFIDENTIAL**"
"140313010301371012","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",12,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T10:53:03","**CONFIDENTIAL**"
"140313010301371023","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",23,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T10:52:25","**CONFIDENTIAL**"
"140313010301371034","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",34,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-13T13:45:05","**CONFIDENTIAL**"
"140313010301371045","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",45,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T12:01:27","**CONFIDENTIAL**"
"140313010301371056","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",56,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T12:25:09","**CONFIDENTIAL**"
"140313010301371067","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",67,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T11:25:21","**CONFIDENTIAL**"
"140313010301371078","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",78,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T09:12:22","**CONFIDENTIAL**"
"140313010301371089","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",89,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T09:20:56","**CONFIDENTIAL**"
"140313010301371100","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",100,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-23T09:08:03","**CONFIDENTIAL**"
"140313010301371111","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",111,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-02T21:13:45","**CONFIDENTIAL**"
"140313010301371122","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",122,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T09:08:48","**CONFIDENTIAL**"
"140313010301371133","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",133,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T08:43:25","**CONFIDENTIAL**"
"140313010301371144","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",144,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T08:48:05","**CONFIDENTIAL**"
"140313010301371155","140313010301371",2,1085.95349826053,14,"03","13",1,3,"013","71",155,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-08T09:46:27","**CONFIDENTIAL**"
"140401010400123011","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",11,10,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-11T08:28:00","**CONFIDENTIAL**"
"140401010400123023","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",23,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T10:29:00","**CONFIDENTIAL**"
"140401010400123035","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",35,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T16:30:09","**CONFIDENTIAL**"
"140401010400123047","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",47,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-11T10:04:36","**CONFIDENTIAL**"
"140401010400123059","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",59,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-08T11:58:24","**CONFIDENTIAL**"
"140401010400123071","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",71,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T17:27:27","**CONFIDENTIAL**"
"140401010400123083","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",83,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T09:54:59","**CONFIDENTIAL**"
"140401010400123095","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",95,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-10T09:19:02","**CONFIDENTIAL**"
"140401010400123107","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",107,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T13:03:31","**CONFIDENTIAL**"
"140401010400123119","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",119,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T13:50:22","**CONFIDENTIAL**"
"140401010400123131","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",131,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-07T11:17:10","**CONFIDENTIAL**"
"140401010400123143","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",143,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-06T10:39:13","**CONFIDENTIAL**"
"140401010400123155","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",155,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-05T09:46:21","**CONFIDENTIAL**"
"140401010400123167","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",167,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T11:29:58","**CONFIDENTIAL**"
"140401010400123179","140401010400123",2,1590.98121473122,14,"04","01",1,4,"001","23",179,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-27T11:02:58","**CONFIDENTIAL**"
"140405010400515008","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",8,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-03T09:44:31","**CONFIDENTIAL**"
"140405010400515021","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",21,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-03T10:17:22","**CONFIDENTIAL**"
"140405010400515033","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",33,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-06T08:27:17","**CONFIDENTIAL**"
"140405010400515045","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",45,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-03T11:29:59","**CONFIDENTIAL**"
"140405010400515057","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",57,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-05T16:38:46","**CONFIDENTIAL**"
"140405010400515069","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",69,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-03T23:34:15","**CONFIDENTIAL**"
"140405010400515082","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",82,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-04T00:55:59","**CONFIDENTIAL**"
"140405010400515094","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",94,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-01T18:18:40","**CONFIDENTIAL**"
"140405010400515107","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",107,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-06T12:17:13","**CONFIDENTIAL**"
"140405010400515119","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",119,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-13T00:20:46","**CONFIDENTIAL**"
"140405010400515125","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",125,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-03T16:06:56","**CONFIDENTIAL**"
"140405010400515137","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",137,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-03T14:02:34","**CONFIDENTIAL**"
"140405010400515151","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",151,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-03T12:50:07","**CONFIDENTIAL**"
"140405010400515163","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",163,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-03T09:40:27","**CONFIDENTIAL**"
"140405010400515169","140405010400515",2,1609.56037200504,14,"04","05",1,4,"005","15",169,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-08-03T11:11:37","**CONFIDENTIAL**"
"1405010105001130.a","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-27T09:25:03","**CONFIDENTIAL**"
"140501010500113013","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",13,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-23T13:11:08","**CONFIDENTIAL**"
"140501010500113024","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",24,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-28T10:07:17","**CONFIDENTIAL**"
"140501010500113036","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",36,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-23T13:31:30","**CONFIDENTIAL**"
"140501010500113047","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",47,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-27T10:32:30","**CONFIDENTIAL**"
"140501010500113060","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",60,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-25T13:09:01","**CONFIDENTIAL**"
"140501010500113071","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",71,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-18T08:54:59","**CONFIDENTIAL**"
"140501010500113082","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",82,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-24T00:23:49","**CONFIDENTIAL**"
"140501010500113093","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",93,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-28T20:30:51","**CONFIDENTIAL**"
"140501010500113105","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",105,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-18T11:17:34","**CONFIDENTIAL**"
"140501010500113115","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",115,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-24T01:02:13","**CONFIDENTIAL**"
"140501010500113127","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",127,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-20T13:12:36","**CONFIDENTIAL**"
"140501010500113138","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",138,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-20T11:44:21","**CONFIDENTIAL**"
"140501010500113160","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",160,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-20T08:53:28","**CONFIDENTIAL**"
"140501010500113171","140501010500113",2,1130.65376332211,14,"05","01",1,5,"001","13",171,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-22T12:26:33","**CONFIDENTIAL**"
"140504010500449008","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",8,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T14:41:18","**CONFIDENTIAL**"
"140504010500449016","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",16,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T10:15:07","**CONFIDENTIAL**"
"140504010500449026","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",26,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-29T10:47:20","**CONFIDENTIAL**"
"140504010500449035","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",35,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-06T14:13:32","**CONFIDENTIAL**"
"140504010500449044","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",44,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T10:31:31","**CONFIDENTIAL**"
"140504010500449053","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",53,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T12:42:19","**CONFIDENTIAL**"
"140504010500449069","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",69,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-15T15:23:25","**CONFIDENTIAL**"
"140504010500449079","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",79,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T13:18:49","**CONFIDENTIAL**"
"140504010500449081","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",81,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-16T10:33:22","**CONFIDENTIAL**"
"140504010500449085","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",85,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-07T08:45:23","**CONFIDENTIAL**"
"140504010500449089","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",89,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T15:00:42","**CONFIDENTIAL**"
"140504010500449098","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",98,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-29T12:49:51","**CONFIDENTIAL**"
"140504010500449107","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",107,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-19T15:55:59","**CONFIDENTIAL**"
"140504010500449125","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",125,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-19T16:46:28","**CONFIDENTIAL**"
"140504010500449169","140504010500449",2,1156.67125506073,14,"05","04",1,5,"004","49",169,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T16:09:33","**CONFIDENTIAL**"
"140509010500925004","140509010500925",2,1206.65087719298,14,"05","09",1,5,"009","25",4,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T09:27:44","**CONFIDENTIAL**"
"140509010500925015","140509010500925",2,1206.65087719298,14,"05","09",1,5,"009","25",15,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-18T09:29:27","**CONFIDENTIAL**"
"140509010500925026","140509010500925",2,1206.65087719298,14,"05","09",1,5,"009","25",26,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T17:08:33","**CONFIDENTIAL**"
