household_id,ii4_resp_id,phw2,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,ea_id,cs_startdate,cs_submissiondate,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3_sch_child,ac4_2_edu,ac5_edu_type,ac5_edu_type_1,ac5_edu_type_2,ac5_edu_type_3,ac5_edu_type_4,ac5_edu_type_5,ac5_edu_type__96,ac5_edu_type__98,ac5_edu_type__99,ac5_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope_0,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type_0,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,key
130108010100301006,1,176.6833953857422,Urban,1,6,1,Harar,1,8,1,1,3,130108010100301,2020-05-15T12:32:14Z,2020-05-16T08:00:51Z,Male,35,Round 2,2,1,Male,35,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Employee (Private Sector),,Yes,,,,,,,,,,No,No,Business or Government Closed,,Yes,,,,Yes,Wholesale and retail trade,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:5bcd3515-b411-45c5-a274-5de2fdc02d09
130108010100301034,1,261.1601257324219,Urban,1,34,1,Harar,1,8,1,1,3,130108010100301,2020-05-18T10:35:21Z,2020-05-18T23:48:34Z,Female,45,Round 2,2,1,Female,45,1. Head,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Wholesale and retail trade,,Self-Employed,,,,,,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:cc1c441a-e43b-47db-8a22-1d5666a85d63
130108010100301048,2,176.6833953857422,Urban,1,48,1,Harar,1,8,1,1,3,130108010100301,2020-05-18T10:54:35Z,2020-05-18T23:48:35Z,Male,42,Round 2,1,1,Female,40,2. Spouse,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,Yes,1 2,Yes,Yes,No,No,No,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,Wholesale and retail trade,,Unpaid Family Worker,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Public administration (government),,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,Yes,Reduced,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:53210491-44d5-4e8a-8a5c-3a19147c9b52
130108010100301062,1,194.1965789794922,Urban,1,62,1,Harar,1,8,1,1,3,130108010100301,2020-05-15T12:09:51Z,2020-05-16T08:00:49Z,Male,38,Round 2,3,1,Male,38,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1 3,Yes,No,Yes,No,No,No,No,No,,No,,,,No,Yes,Industry/manufacturing,,Self-Employed,,,,,,,,,,,,,,,,No,No,Don't Know,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,Yes,Reduced,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:5641a6c7-e62e-448f-8d8b-d6d52991a850
130108010100301076,1,176.6833953857422,Urban,1,76,1,Harar,1,8,1,1,3,130108010100301,2020-05-16T15:44:27Z,2020-05-16T17:49:40Z,Male,48,Round 2,3,1,Male,48,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Construction,,Casual Worker,,Yes,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,Yes,Reduced,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:5a310628-7b39-4ad2-a266-7b1ca45e5532
130108010100301090,1,309.4513244628906,Urban,1,90,1,Harar,1,8,1,1,3,130108010100301,2020-05-18T16:53:38Z,2020-05-18T23:48:41Z,Female,70,Round 2,3,1,Female,70,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,No,,,,No,Yes,Construction,,Casual Worker,,,,,,,,,,,,,,,,Yes,Yes,,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Don't Know,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:9f03a7a1-529f-45c5-8ebd-e396f9fc9d84
130108010100301104,1,162.87063598632812,Urban,1,104,1,Harar,1,8,1,1,3,130108010100301,2020-05-15T11:23:06Z,2020-05-16T08:00:48Z,Female,49,Round 2,3,1,Female,49,1. Head,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,,,,,,,,,,,Yes,,,,Yes,Yes,,,,Public administration (government),,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,Yes,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:56652ecb-30a3-4983-b07a-6f0484622792
130108010100301118,2,194.1965789794922,Urban,1,118,1,Harar,1,8,1,1,3,130108010100301,2020-05-25T09:34:27Z,2020-05-25T21:50:46Z,Male,27,Round 2,3,1,Female,23,2. Spouse,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,No,,,,No,Yes,"Transport services (taxi, bus, bajaj, truck, etc.)",,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:8437a3b7-b947-407f-89c9-15dd3c0043f5
130108010100301132,2,162.87063598632812,Urban,1,132,1,Harar,1,8,1,1,3,130108010100301,2020-05-25T12:13:10Z,2020-05-25T21:50:56Z,Male,47,Round 2,1,1,Female,55,2. Spouse,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:fab6260a-fcda-4420-b986-55f4fb5347e6
130108010100301146,1,176.6833953857422,Urban,1,146,1,Harar,1,8,1,1,3,130108010100301,2020-05-18T11:17:05Z,2020-05-18T23:48:36Z,Male,33,Round 2,2,1,Male,33,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Wholesale and retail trade,,Casual Worker,,,,,,,,,,,,,,,,Yes,,,,Yes,Wholesale and retail trade,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,Yes,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:55031e2e-841e-466f-b4b5-da1db19a757c
130108010100301160,1,194.1965789794922,Urban,1,160,1,Harar,1,8,1,1,3,130108010100301,2020-05-15T15:37:26Z,2020-05-16T08:00:58Z,Male,44,Round 2,2,1,Male,44,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,Yes,,,,Yes,Industry/manufacturing,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:ff59bd5a-0dbe-47d0-9095-2771d17a2a46
130108010100301188,1,162.87063598632812,Urban,1,188,1,Harar,1,8,1,1,3,130108010100301,2020-05-15T17:05:41Z,2020-05-16T08:01:15Z,Male,40,Round 2,3,1,Male,40,1. Head,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,No,Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Reduced,No,,No,,Yes,Reduced,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,uuid:7f87485c-8e35-4a6a-b4f9-f53de1510dc4
130108010100301202,1,162.87063598632812,Urban,1,202,1,Harar,1,8,1,1,3,130108010100301,2020-05-15T13:02:30Z,2020-05-16T08:00:53Z,Male,53,Round 2,1,1,Male,53,1. Head,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1 3,Yes,No,Yes,No,No,No,No,No,,Yes,Yes,,,No,Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:e6932aa0-40a9-44cd-886e-65ec6feb3638
130108010100309004,1,123.9098892211914,Urban,9,4,1,Harar,1,8,1,1,3,130108010100309,2020-05-16T14:43:17Z,2020-05-16T17:49:37Z,Male,40,Round 2,2,1,Male,40,1. Head,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Industry/manufacturing,,Self-Employed,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,Yes,Total (100%) loss,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,uuid:a70d6170-bd56-462d-a4d0-977f32745601
130108010100309019,1,114.22286224365234,Urban,9,19,1,Harar,1,8,1,1,3,130108010100309,2020-05-18T19:26:24Z,2020-05-18T23:48:45Z,Male,67,Round 2,2,1,Male,67,1. Head,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1 2 3,Yes,Yes,Yes,No,No,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:af627ca9-fed6-4f11-95f8-bd27bece6af8
130108010100309034,1,114.22286224365234,Urban,9,34,1,Harar,1,8,1,1,3,130108010100309,2020-05-15T15:56:10Z,2020-05-16T08:01:01Z,Female,26,Round 2,1,1,Female,26,1. Head,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:d4e74161-9781-471e-9bc4-a232dcc9a581
130108010100309049,1,114.22286224365234,Urban,9,49,1,Harar,1,8,1,1,3,130108010100309,2020-05-18T11:50:07Z,2020-05-18T23:48:38Z,Male,31,Round 2,1,1,Male,31,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:fc8c43b2-c41a-40f4-bbac-d16882ff91a9
130108010100309064,1,114.22286224365234,Urban,9,64,1,Harar,1,8,1,1,3,130108010100309,2020-05-15T13:30:09Z,2020-05-16T08:00:54Z,Male,53,Round 2,1,1,Male,53,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,,,,,,,,,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:d662537b-86d9-47f3-84c0-e8845e1c760a
130108010100309079,2,114.22286224365234,Urban,9,79,1,Harar,1,8,1,1,3,130108010100309,2020-05-18T12:53:15Z,2020-05-18T23:48:39Z,Male,45,Round 2,2,1,Female,28,2. Spouse,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,Wholesale and retail trade,,Employee (Private Sector),,Yes,,,,,,,,,,Yes,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Temporary stop only. Wishes to continue survey at a later time,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:6724e91b-3bf2-41fe-abc7-850cf7c483c4
130108010100309094,1,114.22286224365234,Urban,9,94,1,Harar,1,8,1,1,3,130108010100309,2020-05-16T17:46:07Z,2020-05-16T17:49:41Z,Female,33,Round 2,3,1,Female,33,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Not Applicable (did not need to buy edible oil),,,Yes,Yes,1 2 3,Yes,Yes,Yes,No,No,No,No,No,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Total (100%) loss,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Temporary stop only. Wishes to continue survey at a later time,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:ba9c4bdd-1839-423c-95bd-cb5cd7c7b0a8
130108010100309109,1,114.22286224365234,Urban,9,109,1,Harar,1,8,1,1,3,130108010100309,2020-05-18T18:47:07Z,2020-05-18T23:48:42Z,Male,26,Round 2,2,1,Male,26,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Total (100%) loss,2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Temporary stop only. Wishes to continue survey at a later time,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:bb674c6e-7837-40af-a36c-062a84f80727
130108010100309124,1,114.22286224365234,Urban,9,124,1,Harar,1,8,1,1,3,130108010100309,2020-05-26T11:24:39Z,2020-05-26T19:15:24Z,Male,28,Round 2,1,1,Male,28,1. Head,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Too busy / doesn't have time,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:8d727123-80ec-4555-a6bc-bd9c9d97f235
130108010100309139,1,114.22286224365234,Urban,9,139,1,Harar,1,8,1,1,3,130108010100309,2020-05-16T12:09:04Z,2020-05-16T17:49:35Z,Male,60,Round 2,1,1,Male,60,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Temporary stop only. Wishes to continue survey at a later time,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,uuid:d966d1d1-db61-49bd-93df-133678654d17
130108010100309154,1,123.9098892211914,Urban,9,154,1,Harar,1,8,1,1,3,130108010100309,2020-05-26T12:09:10Z,2020-05-26T19:15:28Z,Female,24,Round 2,1,1,Female,24,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Temporary stop only. Wishes to continue survey at a later time,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:5e5fa83b-e320-4362-8a1c-78b6cd83bb0b
