ea_id,cs8q00,saq14,saq01,saq02,saq03,saq04,saq05,saq06,saq07,cs8q01,cs8q02,cs8q03,cs8q00_os,cs8q04,cs8q05a,cs8q05b,cs8q05c,cs8q05d,cs8q05e,cs8q05f,cs8q05g,cs8q05h,cs8q06,cs8q07,cs8q08,cs8q09,cs8q10,cs8q10_os,cs8q11a,cs8q11b,cs8q11c,cs8q11d,cs8q11d_os
150101010100550,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,005,50,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100550,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,005,50,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,2. NO,2. NO,2. NO,
150101010100550,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,005,50,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100607,1. Road/Bridge,2. URBAN,15. DIRE DAWA,01,01,1,1,006,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100607,2. Primary School,2. URBAN,15. DIRE DAWA,01,01,1,1,006,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100607,3. Secondary School,2. URBAN,15. DIRE DAWA,01,01,1,1,006,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100607,4. Health Center/Clinic/Post,2. URBAN,15. DIRE DAWA,01,01,1,1,006,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100607,5. Piped Water/Boreholes/Wells,2. URBAN,15. DIRE DAWA,01,01,1,1,006,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100607,6. Natural Resource Conservation,2. URBAN,15. DIRE DAWA,01,01,1,1,006,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100607,7. Grain Mill,2. URBAN,15. DIRE DAWA,01,01,1,1,006,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100607,8. Public Transportation,2. URBAN,15. DIRE DAWA,01,01,1,1,006,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100607,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,006,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100607,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,006,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100607,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,006,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100620,1. Road/Bridge,2. URBAN,15. DIRE DAWA,01,01,1,1,006,20,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100620,2. Primary School,2. URBAN,15. DIRE DAWA,01,01,1,1,006,20,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100620,3. Secondary School,2. URBAN,15. DIRE DAWA,01,01,1,1,006,20,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100620,4. Health Center/Clinic/Post,2. URBAN,15. DIRE DAWA,01,01,1,1,006,20,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100620,5. Piped Water/Boreholes/Wells,2. URBAN,15. DIRE DAWA,01,01,1,1,006,20,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100620,6. Natural Resource Conservation,2. URBAN,15. DIRE DAWA,01,01,1,1,006,20,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100620,7. Grain Mill,2. URBAN,15. DIRE DAWA,01,01,1,1,006,20,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100620,8. Public Transportation,2. URBAN,15. DIRE DAWA,01,01,1,1,006,20,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100620,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,006,20,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100620,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,006,20,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100620,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,006,20,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100712,1. Road/Bridge,2. URBAN,15. DIRE DAWA,01,01,1,1,007,12,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100712,2. Primary School,2. URBAN,15. DIRE DAWA,01,01,1,1,007,12,2. NO,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100712,3. Secondary School,2. URBAN,15. DIRE DAWA,01,01,1,1,007,12,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100712,4. Health Center/Clinic/Post,2. URBAN,15. DIRE DAWA,01,01,1,1,007,12,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100712,5. Piped Water/Boreholes/Wells,2. URBAN,15. DIRE DAWA,01,01,1,1,007,12,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100712,6. Natural Resource Conservation,2. URBAN,15. DIRE DAWA,01,01,1,1,007,12,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010100712,7. Grain Mill,2. URBAN,15. DIRE DAWA,01,01,1,1,007,12,1. YES,2. NO,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010100712,8. Public Transportation,2. URBAN,15. DIRE DAWA,01,01,1,1,007,12,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100712,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,007,12,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100712,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,007,12,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100712,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,007,12,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100726,1. Road/Bridge,2. URBAN,15. DIRE DAWA,01,01,1,1,007,26,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100726,2. Primary School,2. URBAN,15. DIRE DAWA,01,01,1,1,007,26,2. NO,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100726,3. Secondary School,2. URBAN,15. DIRE DAWA,01,01,1,1,007,26,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100726,4. Health Center/Clinic/Post,2. URBAN,15. DIRE DAWA,01,01,1,1,007,26,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100726,5. Piped Water/Boreholes/Wells,2. URBAN,15. DIRE DAWA,01,01,1,1,007,26,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100726,6. Natural Resource Conservation,2. URBAN,15. DIRE DAWA,01,01,1,1,007,26,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010100726,7. Grain Mill,2. URBAN,15. DIRE DAWA,01,01,1,1,007,26,1. YES,2. NO,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010100726,8. Public Transportation,2. URBAN,15. DIRE DAWA,01,01,1,1,007,26,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100726,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,007,26,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100726,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,007,26,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010100726,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,007,26,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100807,1. Road/Bridge,2. URBAN,15. DIRE DAWA,01,01,1,1,008,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100807,2. Primary School,2. URBAN,15. DIRE DAWA,01,01,1,1,008,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100807,3. Secondary School,2. URBAN,15. DIRE DAWA,01,01,1,1,008,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100807,4. Health Center/Clinic/Post,2. URBAN,15. DIRE DAWA,01,01,1,1,008,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100807,5. Piped Water/Boreholes/Wells,2. URBAN,15. DIRE DAWA,01,01,1,1,008,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100807,6. Natural Resource Conservation,2. URBAN,15. DIRE DAWA,01,01,1,1,008,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100807,7. Grain Mill,2. URBAN,15. DIRE DAWA,01,01,1,1,008,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100807,8. Public Transportation,2. URBAN,15. DIRE DAWA,01,01,1,1,008,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100807,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,008,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100807,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,008,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100807,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,008,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100822,1. Road/Bridge,2. URBAN,15. DIRE DAWA,01,01,1,1,008,22,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100822,2. Primary School,2. URBAN,15. DIRE DAWA,01,01,1,1,008,22,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100822,3. Secondary School,2. URBAN,15. DIRE DAWA,01,01,1,1,008,22,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100822,4. Health Center/Clinic/Post,2. URBAN,15. DIRE DAWA,01,01,1,1,008,22,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100822,5. Piped Water/Boreholes/Wells,2. URBAN,15. DIRE DAWA,01,01,1,1,008,22,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100822,6. Natural Resource Conservation,2. URBAN,15. DIRE DAWA,01,01,1,1,008,22,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100822,7. Grain Mill,2. URBAN,15. DIRE DAWA,01,01,1,1,008,22,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100822,8. Public Transportation,2. URBAN,15. DIRE DAWA,01,01,1,1,008,22,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100822,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,008,22,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100822,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,008,22,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100822,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,008,22,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100912,1. Road/Bridge,2. URBAN,15. DIRE DAWA,01,01,1,1,009,12,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,2. NO,2. NO,2. NO,2. NO,
150101010100912,2. Primary School,2. URBAN,15. DIRE DAWA,01,01,1,1,009,12,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100912,3. Secondary School,2. URBAN,15. DIRE DAWA,01,01,1,1,009,12,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100912,4. Health Center/Clinic/Post,2. URBAN,15. DIRE DAWA,01,01,1,1,009,12,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010100912,5. Piped Water/Boreholes/Wells,2. URBAN,15. DIRE DAWA,01,01,1,1,009,12,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010100912,6. Natural Resource Conservation,2. URBAN,15. DIRE DAWA,01,01,1,1,009,12,2. NO,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010100912,7. Grain Mill,2. URBAN,15. DIRE DAWA,01,01,1,1,009,12,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100912,8. Public Transportation,2. URBAN,15. DIRE DAWA,01,01,1,1,009,12,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010100912,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,009,12,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010100912,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,009,12,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010100912,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,009,12,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101001,1. Road/Bridge,2. URBAN,15. DIRE DAWA,01,01,1,1,010,01,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010101001,2. Primary School,2. URBAN,15. DIRE DAWA,01,01,1,1,010,01,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
150101010101001,3. Secondary School,2. URBAN,15. DIRE DAWA,01,01,1,1,010,01,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010101001,4. Health Center/Clinic/Post,2. URBAN,15. DIRE DAWA,01,01,1,1,010,01,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010101001,5. Piped Water/Boreholes/Wells,2. URBAN,15. DIRE DAWA,01,01,1,1,010,01,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010101001,6. Natural Resource Conservation,2. URBAN,15. DIRE DAWA,01,01,1,1,010,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101001,7. Grain Mill,2. URBAN,15. DIRE DAWA,01,01,1,1,010,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101001,8. Public Transportation,2. URBAN,15. DIRE DAWA,01,01,1,1,010,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101001,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,010,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101001,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,010,01,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
150101010101001,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,010,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101013,1. Road/Bridge,2. URBAN,15. DIRE DAWA,01,01,1,1,010,13,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010101013,2. Primary School,2. URBAN,15. DIRE DAWA,01,01,1,1,010,13,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
150101010101013,3. Secondary School,2. URBAN,15. DIRE DAWA,01,01,1,1,010,13,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010101013,4. Health Center/Clinic/Post,2. URBAN,15. DIRE DAWA,01,01,1,1,010,13,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010101013,5. Piped Water/Boreholes/Wells,2. URBAN,15. DIRE DAWA,01,01,1,1,010,13,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010101013,6. Natural Resource Conservation,2. URBAN,15. DIRE DAWA,01,01,1,1,010,13,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101013,7. Grain Mill,2. URBAN,15. DIRE DAWA,01,01,1,1,010,13,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101013,8. Public Transportation,2. URBAN,15. DIRE DAWA,01,01,1,1,010,13,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101013,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,010,13,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101013,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,010,13,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
150101010101013,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,010,13,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101026,1. Road/Bridge,2. URBAN,15. DIRE DAWA,01,01,1,1,010,26,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010101026,2. Primary School,2. URBAN,15. DIRE DAWA,01,01,1,1,010,26,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
150101010101026,3. Secondary School,2. URBAN,15. DIRE DAWA,01,01,1,1,010,26,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010101026,4. Health Center/Clinic/Post,2. URBAN,15. DIRE DAWA,01,01,1,1,010,26,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010101026,5. Piped Water/Boreholes/Wells,2. URBAN,15. DIRE DAWA,01,01,1,1,010,26,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010101026,6. Natural Resource Conservation,2. URBAN,15. DIRE DAWA,01,01,1,1,010,26,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101026,7. Grain Mill,2. URBAN,15. DIRE DAWA,01,01,1,1,010,26,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101026,8. Public Transportation,2. URBAN,15. DIRE DAWA,01,01,1,1,010,26,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101026,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,010,26,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010101026,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,010,26,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
150101010101026,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,010,26,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110304,1. Road/Bridge,2. URBAN,15. DIRE DAWA,01,01,1,1,103,04,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010110304,2. Primary School,2. URBAN,15. DIRE DAWA,01,01,1,1,103,04,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110304,3. Secondary School,2. URBAN,15. DIRE DAWA,01,01,1,1,103,04,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110304,4. Health Center/Clinic/Post,2. URBAN,15. DIRE DAWA,01,01,1,1,103,04,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110304,5. Piped Water/Boreholes/Wells,2. URBAN,15. DIRE DAWA,01,01,1,1,103,04,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110304,6. Natural Resource Conservation,2. URBAN,15. DIRE DAWA,01,01,1,1,103,04,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110304,7. Grain Mill,2. URBAN,15. DIRE DAWA,01,01,1,1,103,04,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110304,8. Public Transportation,2. URBAN,15. DIRE DAWA,01,01,1,1,103,04,1. YES,2. NO,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010110304,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,103,04,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110304,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,103,04,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,2. NO,2. NO,2. NO,2. NO,
150101010110304,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,103,04,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110317,1. Road/Bridge,2. URBAN,15. DIRE DAWA,01,01,1,1,103,17,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101010110317,2. Primary School,2. URBAN,15. DIRE DAWA,01,01,1,1,103,17,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110317,3. Secondary School,2. URBAN,15. DIRE DAWA,01,01,1,1,103,17,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110317,4. Health Center/Clinic/Post,2. URBAN,15. DIRE DAWA,01,01,1,1,103,17,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110317,5. Piped Water/Boreholes/Wells,2. URBAN,15. DIRE DAWA,01,01,1,1,103,17,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110317,6. Natural Resource Conservation,2. URBAN,15. DIRE DAWA,01,01,1,1,103,17,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110317,7. Grain Mill,2. URBAN,15. DIRE DAWA,01,01,1,1,103,17,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110317,8. Public Transportation,2. URBAN,15. DIRE DAWA,01,01,1,1,103,17,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101010110317,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,15. DIRE DAWA,01,01,1,1,103,17,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101010110317,10. Law Enforcement,2. URBAN,15. DIRE DAWA,01,01,1,1,103,17,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,2. NO,2. NO,2. NO,2. NO,
150101010110317,11. Other (Specify),2. URBAN,15. DIRE DAWA,01,01,1,1,103,17,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
150101088800302,1. Road/Bridge,1. RURAL,15. DIRE DAWA,01,01,8,88,003,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
150101088800302,2. Primary School,1. RURAL,15. DIRE DAWA,01,01,8,88,003,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101088800302,3. Secondary School,1. RURAL,15. DIRE DAWA,01,01,8,88,003,02,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
150101088800302,4. Health Center/Clinic/Post,1. RURAL,15. DIRE DAWA,01,01,8,88,003,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
150101088800302,5. Piped Water/Boreholes/Wells,1. RURAL,15. DIRE DAWA,01,01,8,88,003,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
150101088800302,6. Natural Resource Conservation,1. RURAL,15. DIRE DAWA,01,01,8,88,003,02,1. YES,2. NO,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
150101088800302,7. Grain Mill,1. RURAL,15. DIRE DAWA,01,01,8,88,003,02,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
150101088800302,8. Public Transportation,1. RURAL,15. DIRE DAWA,01,01,8,88,003,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,3. Promissed to be Addressed,,,,,,,,,
150101088800302,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,15. DIRE DAWA,01,01,8,88,003,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
