ea_id,saq14,saq01,saq02,saq03,saq04,saq05,saq06,saq07,cs4q01,cs4q02,cs4q03,cs4q04__0,cs4q04__1,cs4q04__2,cs4q04__3,cs4q04__4,cs4q04__5,cs4q04__6,cs4q04__7,cs4q04__8,cs4q04__9,cs4q04__10,cs4q04__11,cs4q04__12,cs4q04__13,cs4q05__0,cs4q05__1,cs4q05__2,cs4q05__3,cs4q05__4,cs4q05__5,cs4q05__6,cs4q05__7,cs4q05__8,cs4q05__9,cs4q05__10,cs4q05__11,cs4q05__12,cs4q05__13,cs4q06,cs4q07a,cs4q07b,cs4q08,cs4q09,cs4q10,cs4q11,cs4q12a,cs4q12b,cs4q13,cs4q14,cs4q15,cs4q16,cs4q17,cs4q18,cs4q19,cs4q20,cs4q21,cs4q22,cs4q23,cs4q24,cs4q25,cs4q26,cs4q27,cs4q28,cs4q29,cs4q30,cs4q31,cs4q32,cs4q32_os,cs4q33,cs4q34,cs4q35,cs4q36,cs4q37,cs4q38,cs4q39,cs4q40,cs4q41,cs4q42a,cs4q42b,cs4q42c,cs4q42d,cs4q42e,cs4q42f,cs4q42f_os,cs4q43,cs4q44,cs4q45,cs4q46,cs4q47,cs4q48,cs4q49,cs4q50,cs4q51,cs4q52,cs4q53,cs4q54,cs4q55,cs4q56,cs4q57,cs4q58,cs4q59a,cs4q59b,cs4q60,cs4q61
140804010800447,2. URBAN,14. ADDIS ABABA,08,04,1,8,004,47,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,500,1. Minute,1. YES,,,1. YES,,,,1. YES,,2,0,0,1. YES,1. YES,0,1. YES,1,1,3,1,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,,1. YES,,1. YES,,1. YES,50,400,1. YES,,1. YES,,2. NO,0,1. YES,,2. NO,,,,
140807010800749,2. URBAN,14. ADDIS ABABA,08,07,1,8,007,49,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,350,2. Hour,1. YES,,,1. YES,,,,2. NO,3,2,3,0,1. YES,1. YES,2,1. YES,1,1,7,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,2. NO,,,,,,,,1. YES,,1. YES,,1. YES,17,1200,1. YES,,1. YES,,1. YES,,1. YES,,2. NO,,,,
140809010800932,2. URBAN,14. ADDIS ABABA,08,09,1,8,009,32,4. Dirt Track,6,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,6,26,2. Hour,1. YES,,,1. YES,,,,2. NO,12,4,1,0,1. YES,1. YES,16,1. YES,0,0,2,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,1. YES,1. YES,2. NO,1. YES,1. YES,2. NO,,1. YES,,1. YES,,1. YES,1,,1. YES,,1. YES,,2. NO,,2. NO,0,1. YES,3015,3339,0,0
140810010801022,2. URBAN,14. ADDIS ABABA,08,10,1,8,010,22,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,100,1. Minute,1. YES,,,1. YES,,,,1. YES,,5,2,0,1. YES,1. YES,7,1. YES,0,2,2,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,,1. YES,,1. YES,,1. YES,0,5000,1. YES,,1. YES,,2. NO,0,2. NO,0,1. YES,2309,2407,0,0
140810010801057,2. URBAN,14. ADDIS ABABA,08,10,1,8,010,57,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,100,1. Minute,1. YES,,,1. YES,,,,1. YES,,5,2,0,1. YES,1. YES,7,1. YES,0,2,2,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,,1. YES,,1. YES,,1. YES,0,5000,1. YES,,1. YES,,2. NO,0,2. NO,0,1. YES,2309,2407,0,0
140812010801246,2. URBAN,14. ADDIS ABABA,08,12,1,8,012,46,3. Dirt Raod (Maintained),10,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5,65,1. Minute,1. YES,,,1. YES,,,,2. NO,5,5,2,3,1. YES,1. YES,4,1. YES,0,0,4,0,1. YES,,,,,,,,1. YES,1. YES,2. NO,,1. Government,2. NO,,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,1,5000,1. YES,,1. YES,,2. NO,0,2. NO,0,1. YES,1154,1152,0,0
140813010801344,2. URBAN,14. ADDIS ABABA,08,13,1,8,013,44,1. Tar/Asphalt,3,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2,60,1. Minute,1. YES,,,1. YES,,,,1. YES,,2,2,2,1. YES,1. YES,3,1. YES,0,0,8,1,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,,1. YES,,1. YES,,1. YES,1,1200,1. YES,,1. YES,,1. YES,,1. YES,,1. YES,1229,1766,0,0
140901010900115,2. URBAN,14. ADDIS ABABA,09,01,1,9,001,15,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,35,2. Hour,2. NO,1,3,1. YES,,,,1. YES,,3,1,1,1. YES,1. YES,0,2. NO,2,0,6,1,1. YES,,,,,,,,1. YES,2. NO,,,3. Private,2. NO,,1. YES,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,,1. YES,,1. YES,,1. YES,100,800,1. YES,,1. YES,,2. NO,0,2. NO,0,1. YES,744,904,0,0
140901010900128,2. URBAN,14. ADDIS ABABA,09,01,1,9,001,28,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,35,2. Hour,2. NO,1,3,1. YES,,,,1. YES,,3,1,1,1. YES,1. YES,0,2. NO,2,0,6,1,1. YES,,,,,,,,1. YES,2. NO,,,3. Private,2. NO,,1. YES,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,,1. YES,,1. YES,,1. YES,100,800,1. YES,,1. YES,,2. NO,0,2. NO,0,1. YES,744,904,0,0
140902010900263,2. URBAN,14. ADDIS ABABA,09,02,1,9,002,63,2. Graded Graveled,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,200,1. Minute,1. YES,,,1. YES,,,,1. YES,,10,7,0,1. YES,1. YES,0,1. YES,2,2,19,9,1. YES,,,,,,,,1. YES,1. YES,2. NO,,3. Private,2. NO,,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,50,2500,1. YES,,1. YES,,1. YES,,1. YES,,1. YES,171,567,0,0
140905010900503,2. URBAN,14. ADDIS ABABA,09,05,1,9,005,03,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,50,1. Minute,1. YES,,,1. YES,,,,1. YES,,3,0,2,1. YES,1. YES,0,1. YES,0,0,5,1,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,2. NO,2. NO,2. NO,1. YES,1. YES,2. NO,,1. YES,,1. YES,,1. YES,200,5000,2. NO,0,1. YES,,2. NO,0,2. NO,0,1. YES,1133,1375,0,0
140906010900663,2. URBAN,14. ADDIS ABABA,09,06,1,9,006,63,2. Graded Graveled,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,300,1. Minute,1. YES,,,1. YES,,,,1. YES,,22,0,0,1. YES,1. YES,0,1. YES,1,0,2,2,1. YES,,,,,,,,1. YES,1. YES,2. NO,,3. Private,2. NO,,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,30,2200,1. YES,,1. YES,,1. YES,,1. YES,,1. YES,997,1291,0,0
140909010900935,2. URBAN,14. ADDIS ABABA,09,09,1,9,009,35,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,20,1. Minute,1. YES,,,1. YES,,,,1. YES,,13,2,0,1. YES,1. YES,1,1. YES,0,0,4,3,1. YES,,,,,,,,1. YES,1. YES,2. NO,,1. Government,2. NO,,1. YES,2. NO,1. YES,1. YES,1. YES,2. NO,2. NO,,1. YES,,1. YES,,1. YES,200,1000,1. YES,,1. YES,,2. NO,0,1. YES,,2. NO,,,,
140911010901147,2. URBAN,14. ADDIS ABABA,09,11,1,9,011,47,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,62,1. Minute,1. YES,,,1. YES,,,,1. YES,,18,1,0,1. YES,1. YES,2,1. YES,0,0,14,3,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,1. YES,2. NO,1. YES,1. YES,1. YES,2. NO,,1. YES,,1. YES,,1. YES,20,3500,1. YES,,1. YES,,2. NO,0,2. NO,0,1. YES,2701,3238,0,0
140912010901207,2. URBAN,14. ADDIS ABABA,09,12,1,9,012,07,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,150,1. Minute,1. YES,,,1. YES,,,,1. YES,,13,2,0,1. YES,1. YES,2,1. YES,1,0,8,2,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,1. YES,2. NO,1. YES,1. YES,1. YES,2. NO,,1. YES,,1. YES,,1. YES,100,600,1. YES,,1. YES,,1. YES,,1. YES,,1. YES,903,873,0,0
141001011000136,2. URBAN,14. ADDIS ABABA,10,01,1,10,001,36,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,120,2. Hour,1. YES,,,1. YES,,,,1. YES,,5,2,0,2. NO,1. YES,0,1. YES,3,2,4,1,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,100,1000,1. YES,,1. YES,,2. NO,0,2. NO,5,1. YES,1661,2048,0,0
141004011000409,2. URBAN,14. ADDIS ABABA,10,04,1,10,004,09,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,54,1. Minute,1. YES,,,1. YES,,,,1. YES,,3,0,0,1. YES,1. YES,1,1. YES,0,0,4,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,Yeyen. Hekemena,1. YES,,1. YES,,1. YES,50,10000,1. YES,,1. YES,,2. NO,0,2. NO,0,1. YES,130,445,0,0
141005011000511,2. URBAN,14. ADDIS ABABA,10,05,1,10,005,11,2. Graded Graveled,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,200,1. Minute,1. YES,,,1. YES,,,,1. YES,,1,1,1,1. YES,1. YES,5,1. YES,0,0,2,0,1. YES,,,,,,,,2. NO,,,0,1. Government,2. NO,,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,,1. YES,,1. YES,401,1800,1. YES,,1. YES,,1. YES,,2. NO,0,1. YES,751,938,0,0
141007011000713,2. URBAN,14. ADDIS ABABA,10,07,1,10,007,13,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,200,1. Minute,1. YES,,,1. YES,,,,2. NO,4,7,2,0,2. NO,1. YES,0,1. YES,0,0,7,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,5,3000,1. YES,,1. YES,,2. NO,0,1. YES,,1. YES,59,120,0,0
141008011000847,2. URBAN,14. ADDIS ABABA,10,08,1,10,008,47,3. Dirt Raod (Maintained),0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,500,1. Minute,1. YES,,,1. YES,,,,1. YES,,2,1,5,1. YES,1. YES,2,1. YES,0,0,3,0,1. YES,,,,,,,,1. YES,2. NO,,,1. Government,2. NO,,1. YES,2. NO,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,,1. YES,,1. YES,40,1700,1. YES,,1. YES,,1. YES,,1. YES,,1. YES,62,642,0,0
150101010100105,2. URBAN,15. DIRE DAWA,01,01,1,1,001,05,4. Dirt Track,2,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,13,300,2. Hour,1. YES,,,1. YES,,,,1. YES,,2,13,2,1. YES,1. YES,2,1. YES,2,1,1,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,250,1. YES,1. YES,2. NO,1. YES,2. NO,1. YES,2. NO,,1. YES,,1. YES,,1. YES,50,6500,1. YES,,1. YES,,1. YES,,2. NO,10,2. NO,,,,
150101010100117,2. URBAN,15. DIRE DAWA,01,01,1,1,001,17,4. Dirt Track,2,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,13,300,2. Hour,1. YES,,,1. YES,,,,1. YES,,2,13,2,1. YES,1. YES,2,1. YES,2,1,1,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,250,1. YES,1. YES,2. NO,1. YES,2. NO,1. YES,2. NO,,1. YES,,1. YES,,1. YES,50,6500,1. YES,,1. YES,,1. YES,,2. NO,10,2. NO,,,,
150101010100305,2. URBAN,15. DIRE DAWA,01,01,1,1,003,05,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,300,2. Hour,1. YES,,,1. YES,,,,1. YES,,35,50,1,1. YES,1. YES,2,1. YES,3,1,6,3,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,150,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,,1. YES,,1. YES,,1. YES,500,6000,1. YES,,1. YES,,2. NO,3,2. NO,3,2. NO,,,,
150101010100318,2. URBAN,15. DIRE DAWA,01,01,1,1,003,18,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,300,2. Hour,1. YES,,,1. YES,,,,1. YES,,35,50,1,1. YES,1. YES,2,1. YES,3,1,6,3,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,150,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,,1. YES,,1. YES,,1. YES,500,6000,1. YES,,1. YES,,2. NO,3,2. NO,3,2. NO,,,,
150101010100330,2. URBAN,15. DIRE DAWA,01,01,1,1,003,30,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,300,2. Hour,1. YES,,,1. YES,,,,1. YES,,35,50,1,1. YES,1. YES,2,1. YES,3,1,6,3,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,150,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,,1. YES,,1. YES,,1. YES,500,6000,1. YES,,1. YES,,2. NO,3,2. NO,3,2. NO,,,,
150101010100344,2. URBAN,15. DIRE DAWA,01,01,1,1,003,44,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,300,2. Hour,1. YES,,,1. YES,,,,1. YES,,35,50,1,1. YES,1. YES,2,1. YES,3,1,6,3,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,150,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,,1. YES,,1. YES,,1. YES,500,6000,1. YES,,1. YES,,2. NO,3,2. NO,3,2. NO,,,,
150101010100357,2. URBAN,15. DIRE DAWA,01,01,1,1,003,57,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,300,2. Hour,1. YES,,,1. YES,,,,1. YES,,35,50,1,1. YES,1. YES,2,1. YES,3,1,6,3,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,150,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,,1. YES,,1. YES,,1. YES,500,6000,1. YES,,1. YES,,2. NO,3,2. NO,3,2. NO,,,,
150101010100370,2. URBAN,15. DIRE DAWA,01,01,1,1,003,70,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,300,2. Hour,1. YES,,,1. YES,,,,1. YES,,35,50,1,1. YES,1. YES,2,1. YES,3,1,6,3,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,150,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,,1. YES,,1. YES,,1. YES,500,6000,1. YES,,1. YES,,2. NO,3,2. NO,3,2. NO,,,,
150101010100383,2. URBAN,15. DIRE DAWA,01,01,1,1,003,83,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,300,2. Hour,1. YES,,,1. YES,,,,1. YES,,35,50,1,1. YES,1. YES,2,1. YES,3,1,6,3,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,150,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,,1. YES,,1. YES,,1. YES,500,6000,1. YES,,1. YES,,2. NO,3,2. NO,3,2. NO,,,,
150101010100407,2. URBAN,15. DIRE DAWA,01,01,1,1,004,07,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2,300,2. Hour,1. YES,,,1. YES,,,,1. YES,,5,4,1,1. YES,1. YES,1,1. YES,4,2,1,1,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,2,3000,1. YES,,1. YES,,1. YES,,1. YES,,2. NO,,,,
150101010100420,2. URBAN,15. DIRE DAWA,01,01,1,1,004,20,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,300,2. Hour,1. YES,,,1. YES,,,,1. YES,,5,4,2,1. YES,1. YES,1,1. YES,4,2,1,1,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,2,3000,1. YES,,1. YES,,1. YES,,1. YES,,2. NO,,,,
150101010100431,2. URBAN,15. DIRE DAWA,01,01,1,1,004,31,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2,300,2. Hour,1. YES,,,1. YES,,,,1. YES,,5,4,1,1. YES,1. YES,1,1. YES,4,2,1,1,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,2,3000,1. YES,,1. YES,,1. YES,,1. YES,,2. NO,,,,
150101010100511,2. URBAN,15. DIRE DAWA,01,01,1,1,005,11,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,75,2. Hour,1. YES,,,1. YES,,,,2. NO,0,3,15,0,1. YES,1. YES,0,1. YES,0,0,9,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,20,1. YES,1. YES,2. NO,2. NO,1. YES,2. NO,2. NO,,1. YES,,1. YES,,1. YES,15,5400,1. YES,,1. YES,,1. YES,,2. NO,4,1. YES,374,814,0,0
150101010100524,2. URBAN,15. DIRE DAWA,01,01,1,1,005,24,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,75,2. Hour,1. YES,,,1. YES,,,,2. NO,0,3,15,5,1. YES,1. YES,0,1. YES,0,0,9,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,20,1. YES,1. YES,2. NO,2. NO,1. YES,2. NO,2. NO,,1. YES,,1. YES,,1. YES,15,5400,1. YES,,1. YES,,1. YES,,2. NO,4,1. YES,374,814,0,0
