ea_id,cs2q01,saq14,saq01,saq02,saq03,saq04,saq05,saq06,saq07,cs2q02,cs2q03,cs2q04,cs2q05_1,cs2q05_2,cs2q05_oth,cs2q06,cs2q07,cs2q07_oth
140109010100904,2,2. URBAN,14. ADDIS ABABA,01,09,1,1,009,04,**CONFIDENTIAL**,2. Female,34,11. Other (Specify),,Housing Development/permission officer,3,6. Above Secondary school,
140109010100904,3,2. URBAN,14. ADDIS ABABA,01,09,1,1,009,04,**CONFIDENTIAL**,1. Male,29,11. Other (Specify),,Kebele Manager,13,6. Above Secondary school,
140109010100904,4,2. URBAN,14. ADDIS ABABA,01,09,1,1,009,04,**CONFIDENTIAL**,1. Male,35,7. Health Worker,,,1,6. Above Secondary school,
140109010100904,5,2. URBAN,14. ADDIS ABABA,01,09,1,1,009,04,**CONFIDENTIAL**,1. Male,28,11. Other (Specify),,Finance,5,6. Above Secondary school,
140109010100904,6,2. URBAN,14. ADDIS ABABA,01,09,1,1,009,04,**CONFIDENTIAL**,2. Female,38,11. Other (Specify),,Trade and Industy officer,5,6. Above Secondary school,
140109010100904,7,2. URBAN,14. ADDIS ABABA,01,09,1,1,009,04,**CONFIDENTIAL**,2. Female,48,11. Other (Specify),,Head of women's & Children Office,28,6. Above Secondary school,
140109010100904,8,2. URBAN,14. ADDIS ABABA,01,09,1,1,009,04,**CONFIDENTIAL**,2. Female,29,6. Agricultural Extension/Development Officier,,,2,6. Above Secondary school,
140202010200210,1,2. URBAN,14. ADDIS ABABA,02,02,1,2,002,10,**CONFIDENTIAL**,1. Male,39,1. Chairman/woman,,,1,6. Above Secondary school,
140202010200210,2,2. URBAN,14. ADDIS ABABA,02,02,1,2,002,10,**CONFIDENTIAL**,1. Male,35,11. Other (Specify),,Head of Education office,3,6. Above Secondary school,
140202010200210,3,2. URBAN,14. ADDIS ABABA,02,02,1,2,002,10,**CONFIDENTIAL**,2. Female,30,11. Other (Specify),,Head of women's & Children Office,0,6. Above Secondary school,
140202010200210,4,2. URBAN,14. ADDIS ABABA,02,02,1,2,002,10,**CONFIDENTIAL**,1. Male,29,11. Other (Specify),,Head of Waste management,0,6. Above Secondary school,
140202010200210,5,2. URBAN,14. ADDIS ABABA,02,02,1,2,002,10,**CONFIDENTIAL**,1. Male,40,11. Other (Specify),,Head of Micro and Small enterprises office,0,6. Above Secondary school,
140205010200504,1,2. URBAN,14. ADDIS ABABA,02,05,1,2,005,04,**CONFIDENTIAL**,2. Female,29,11. Other (Specify),,Head of women's & Children Office,4,6. Above Secondary school,
140205010200504,2,2. URBAN,14. ADDIS ABABA,02,05,1,2,005,04,**CONFIDENTIAL**,1. Male,32,11. Other (Specify),,Head of Health office,3,6. Above Secondary school,
140205010200504,3,2. URBAN,14. ADDIS ABABA,02,05,1,2,005,04,**CONFIDENTIAL**,1. Male,35,11. Other (Specify),,Education Officer,3,6. Above Secondary school,
140205010200504,4,2. URBAN,14. ADDIS ABABA,02,05,1,2,005,04,**CONFIDENTIAL**,1. Male,41,11. Other (Specify),,Community Mobilizer,3,6. Above Secondary school,
140208010200823,1,2. URBAN,14. ADDIS ABABA,02,08,1,2,008,23,**CONFIDENTIAL**,1. Male,36,7. Health Worker,,,3,6. Above Secondary school,
140208010200823,2,2. URBAN,14. ADDIS ABABA,02,08,1,2,008,23,**CONFIDENTIAL**,1. Male,33,4. School Headmaster,,,3,6. Above Secondary school,
140208010200823,3,2. URBAN,14. ADDIS ABABA,02,08,1,2,008,23,**CONFIDENTIAL**,1. Male,31,6. Agricultural Extension/Development Officier,,,4,6. Above Secondary school,
140208010200823,4,2. URBAN,14. ADDIS ABABA,02,08,1,2,008,23,**CONFIDENTIAL**,1. Male,29,1. Chairman/woman,,,2,6. Above Secondary school,
140301010300138,1,2. URBAN,14. ADDIS ABABA,03,01,1,3,001,38,**CONFIDENTIAL**,1. Male,29,11. Other (Specify),,Head of Education office,5,6. Above Secondary school,
140301010300138,2,2. URBAN,14. ADDIS ABABA,03,01,1,3,001,38,**CONFIDENTIAL**,2. Female,26,11. Other (Specify),,Public Health Managment,0,6. Above Secondary school,
140301010300138,3,2. URBAN,14. ADDIS ABABA,03,01,1,3,001,38,**CONFIDENTIAL**,1. Male,30,11. Other (Specify),,Food Security,0,6. Above Secondary school,
140301010300138,4,2. URBAN,14. ADDIS ABABA,03,01,1,3,001,38,**CONFIDENTIAL**,2. Female,33,11. Other (Specify),,Job Creation officer,0,6. Above Secondary school,
140301010300138,5,2. URBAN,14. ADDIS ABABA,03,01,1,3,001,38,**CONFIDENTIAL**,1. Male,32,11. Other (Specify),,Housing Development/permission officer,0,6. Above Secondary school,
140303010300315,1,2. URBAN,14. ADDIS ABABA,03,03,1,3,003,15,**CONFIDENTIAL**,2. Female,28,2. Representative,,,6,6. Above Secondary school,
140303010300315,2,2. URBAN,14. ADDIS ABABA,03,03,1,3,003,15,**CONFIDENTIAL**,1. Male,28,2. Representative,,,3,6. Above Secondary school,
140303010300315,3,2. URBAN,14. ADDIS ABABA,03,03,1,3,003,15,**CONFIDENTIAL**,1. Male,28,11. Other (Specify),,Community Mobilizer,3,6. Above Secondary school,
140303010300329,1,2. URBAN,14. ADDIS ABABA,03,03,1,3,003,29,**CONFIDENTIAL**,2. Female,28,2. Representative,,,6,6. Above Secondary school,
140303010300329,2,2. URBAN,14. ADDIS ABABA,03,03,1,3,003,29,**CONFIDENTIAL**,1. Male,28,2. Representative,,,3,6. Above Secondary school,
140303010300329,3,2. URBAN,14. ADDIS ABABA,03,03,1,3,003,29,**CONFIDENTIAL**,1. Male,28,11. Other (Specify),,Community Mobilizer,3,6. Above Secondary school,
140305010300533,1,2. URBAN,14. ADDIS ABABA,03,05,1,3,005,33,**CONFIDENTIAL**,2. Female,31,7. Health Worker,,,16,6. Above Secondary school,
140305010300533,2,2. URBAN,14. ADDIS ABABA,03,05,1,3,005,33,**CONFIDENTIAL**,1. Male,31,11. Other (Specify),,Head of Education office,8,6. Above Secondary school,
140305010300533,3,2. URBAN,14. ADDIS ABABA,03,05,1,3,005,33,**CONFIDENTIAL**,1. Male,39,11. Other (Specify),,Head of MFI office,2,6. Above Secondary school,
140305010300533,4,2. URBAN,14. ADDIS ABABA,03,05,1,3,005,33,**CONFIDENTIAL**,2. Female,23,11. Other (Specify),,Housing Development/permission officer,2,6. Above Secondary school,
140307010300706,1,2. URBAN,14. ADDIS ABABA,03,07,1,3,007,06,**CONFIDENTIAL**,1. Male,29,1. Chairman/woman,,,1,6. Above Secondary school,
140307010300706,2,2. URBAN,14. ADDIS ABABA,03,07,1,3,007,06,**CONFIDENTIAL**,2. Female,31,5. School Teacher,,,1,6. Above Secondary school,
140307010300706,3,2. URBAN,14. ADDIS ABABA,03,07,1,3,007,06,**CONFIDENTIAL**,2. Female,30,2. Representative,,,3,6. Above Secondary school,
140307010300706,4,2. URBAN,14. ADDIS ABABA,03,07,1,3,007,06,**CONFIDENTIAL**,1. Male,29,7. Health Worker,,,29,6. Above Secondary school,
140309010300913,1,2. URBAN,14. ADDIS ABABA,03,09,1,3,009,13,**CONFIDENTIAL**,2. Female,31,11. Other (Specify),,Health Officer,7,6. Above Secondary school,
140309010300913,2,2. URBAN,14. ADDIS ABABA,03,09,1,3,009,13,**CONFIDENTIAL**,2. Female,29,11. Other (Specify),,Finance,5,6. Above Secondary school,
140309010300913,3,2. URBAN,14. ADDIS ABABA,03,09,1,3,009,13,**CONFIDENTIAL**,2. Female,29,2. Representative,,,8,6. Above Secondary school,
140309010300913,5,2. URBAN,14. ADDIS ABABA,03,09,1,3,009,13,**CONFIDENTIAL**,1. Male,31,11. Other (Specify),,Education Officer,1,6. Above Secondary school,
140309010300913,6,2. URBAN,14. ADDIS ABABA,03,09,1,3,009,13,**CONFIDENTIAL**,1. Male,31,11. Other (Specify),,Kebele Chairperson,1,6. Above Secondary school,
140311010301140,2,2. URBAN,14. ADDIS ABABA,03,11,1,3,011,40,**CONFIDENTIAL**,1. Male,36,11. Other (Specify),,Education Officer,5,6. Above Secondary school,
140311010301140,3,2. URBAN,14. ADDIS ABABA,03,11,1,3,011,40,**CONFIDENTIAL**,2. Female,28,2. Representative,,,2,6. Above Secondary school,
140311010301140,4,2. URBAN,14. ADDIS ABABA,03,11,1,3,011,40,**CONFIDENTIAL**,2. Female,32,11. Other (Specify),,Health Officer,4,6. Above Secondary school,
140311010301140,5,2. URBAN,14. ADDIS ABABA,03,11,1,3,011,40,**CONFIDENTIAL**,1. Male,28,11. Other (Specify),,Food Security,4,6. Above Secondary school,
140311010301140,6,2. URBAN,14. ADDIS ABABA,03,11,1,3,011,40,**CONFIDENTIAL**,1. Male,31,11. Other (Specify),,Deputy Chairperson,1,6. Above Secondary school,
140313010301371,1,2. URBAN,14. ADDIS ABABA,03,13,1,3,013,71,**CONFIDENTIAL**,1. Male,45,2. Representative,,,30,6. Above Secondary school,
140313010301371,2,2. URBAN,14. ADDIS ABABA,03,13,1,3,013,71,**CONFIDENTIAL**,1. Male,35,1. Chairman/woman,,,1,6. Above Secondary school,
140313010301371,3,2. URBAN,14. ADDIS ABABA,03,13,1,3,013,71,**CONFIDENTIAL**,2. Female,37,2. Representative,,,1,6. Above Secondary school,
140313010301371,4,2. URBAN,14. ADDIS ABABA,03,13,1,3,013,71,**CONFIDENTIAL**,2. Female,28,7. Health Worker,,,1,6. Above Secondary school,
140313010301371,5,2. URBAN,14. ADDIS ABABA,03,13,1,3,013,71,**CONFIDENTIAL**,1. Male,33,4. School Headmaster,,,3,6. Above Secondary school,
140313010301371,6,2. URBAN,14. ADDIS ABABA,03,13,1,3,013,71,**CONFIDENTIAL**,1. Male,34,11. Other (Specify),,Micro Finance expert,2,6. Above Secondary school,
140401010400123,1,2. URBAN,14. ADDIS ABABA,04,01,1,4,001,23,**CONFIDENTIAL**,1. Male,32,1. Chairman/woman,,,3,6. Above Secondary school,
140401010400123,2,2. URBAN,14. ADDIS ABABA,04,01,1,4,001,23,**CONFIDENTIAL**,1. Male,31,4. School Headmaster,,,5,5. Secondary school completed,
140405010400515,1,2. URBAN,14. ADDIS ABABA,04,05,1,4,005,15,**CONFIDENTIAL**,2. Female,26,1. Chairman/woman,,,0,5. Secondary school completed,
140405010400515,2,2. URBAN,14. ADDIS ABABA,04,05,1,4,005,15,**CONFIDENTIAL**,1. Male,35,11. Other (Specify),,PSNP head/ Representative,35,5. Secondary school completed,
140405010400515,3,2. URBAN,14. ADDIS ABABA,04,05,1,4,005,15,**CONFIDENTIAL**,2. Female,58,11. Other (Specify),,Community Mobilizer,0,6. Above Secondary school,
140405010400515,4,2. URBAN,14. ADDIS ABABA,04,05,1,4,005,15,**CONFIDENTIAL**,1. Male,28,11. Other (Specify),,Law/ Security,0,5. Secondary school completed,
140501010500113,1,2. URBAN,14. ADDIS ABABA,05,01,1,5,001,13,**CONFIDENTIAL**,1. Male,34,1. Chairman/woman,,,0,6. Above Secondary school,
140501010500113,2,2. URBAN,14. ADDIS ABABA,05,01,1,5,001,13,**CONFIDENTIAL**,2. Female,35,11. Other (Specify),,Head of PSNP office,1,6. Above Secondary school,
140501010500113,3,2. URBAN,14. ADDIS ABABA,05,01,1,5,001,13,**CONFIDENTIAL**,2. Female,26,7. Health Worker,,,4,5. Secondary school completed,
140501010500113,4,2. URBAN,14. ADDIS ABABA,05,01,1,5,001,13,**CONFIDENTIAL**,1. Male,29,11. Other (Specify),,Education Officer,3,6. Above Secondary school,
140501010500113,5,2. URBAN,14. ADDIS ABABA,05,01,1,5,001,13,**CONFIDENTIAL**,2. Female,33,11. Other (Specify),,Gender expert,3,6. Above Secondary school,
140504010500449,1,2. URBAN,14. ADDIS ABABA,05,04,1,5,004,49,**CONFIDENTIAL**,1. Male,34,6. Agricultural Extension/Development Officier,,,7,6. Above Secondary school,
140504010500449,2,2. URBAN,14. ADDIS ABABA,05,04,1,5,004,49,**CONFIDENTIAL**,2. Female,28,7. Health Worker,,,6,6. Above Secondary school,
140504010500449,3,2. URBAN,14. ADDIS ABABA,05,04,1,5,004,49,**CONFIDENTIAL**,1. Male,32,1. Chairman/woman,,,5,6. Above Secondary school,
140509010500925,1,2. URBAN,14. ADDIS ABABA,05,09,1,5,009,25,**CONFIDENTIAL**,1. Male,31,1. Chairman/woman,,,1,6. Above Secondary school,
140509010500925,2,2. URBAN,14. ADDIS ABABA,05,09,1,5,009,25,**CONFIDENTIAL**,1. Male,31,11. Other (Specify),,Vital registration,20,6. Above Secondary school,
140509010500925,3,2. URBAN,14. ADDIS ABABA,05,09,1,5,009,25,**CONFIDENTIAL**,1. Male,35,6. Agricultural Extension/Development Officier,,,4,6. Above Secondary school,
140602010600224,1,2. URBAN,14. ADDIS ABABA,06,02,1,6,002,24,**CONFIDENTIAL**,1. Male,31,11. Other (Specify),,Labor and social affairs,4,6. Above Secondary school,
140602010600224,2,2. URBAN,14. ADDIS ABABA,06,02,1,6,002,24,**CONFIDENTIAL**,2. Female,25,2. Representative,,,5,6. Above Secondary school,
140602010600224,3,2. URBAN,14. ADDIS ABABA,06,02,1,6,002,24,**CONFIDENTIAL**,1. Male,50,11. Other (Specify),,Finance,16,6. Above Secondary school,
140602010600224,4,2. URBAN,14. ADDIS ABABA,06,02,1,6,002,24,**CONFIDENTIAL**,1. Male,29,7. Health Worker,,,1,6. Above Secondary school,
140602010600224,5,2. URBAN,14. ADDIS ABABA,06,02,1,6,002,24,**CONFIDENTIAL**,1. Male,28,4. School Headmaster,,,3,6. Above Secondary school,
140606010600617,1,2. URBAN,14. ADDIS ABABA,06,06,1,6,006,17,**CONFIDENTIAL**,1. Male,38,11. Other (Specify),,PSNP head/ Representative,2,6. Above Secondary school,
140606010600617,2,2. URBAN,14. ADDIS ABABA,06,06,1,6,006,17,**CONFIDENTIAL**,1. Male,22,11. Other (Specify),,Micro Finance expert,2,6. Above Secondary school,
140606010600617,3,2. URBAN,14. ADDIS ABABA,06,06,1,6,006,17,**CONFIDENTIAL**,1. Male,26,11. Other (Specify),,Finance,1,6. Above Secondary school,
140606010600617,4,2. URBAN,14. ADDIS ABABA,06,06,1,6,006,17,**CONFIDENTIAL**,2. Female,30,4. School Headmaster,,,2,6. Above Secondary school,
140606010600617,5,2. URBAN,14. ADDIS ABABA,06,06,1,6,006,17,**CONFIDENTIAL**,2. Female,25,2. Representative,,,3,6. Above Secondary school,
140701010700106,1,2. URBAN,14. ADDIS ABABA,07,01,1,7,001,06,**CONFIDENTIAL**,2. Female,30,2. Representative,,,4,6. Above Secondary school,
140701010700106,2,2. URBAN,14. ADDIS ABABA,07,01,1,7,001,06,**CONFIDENTIAL**,1. Male,32,4. School Headmaster,,,4,6. Above Secondary school,
140701010700106,3,2. URBAN,14. ADDIS ABABA,07,01,1,7,001,06,**CONFIDENTIAL**,2. Female,39,1. Chairman/woman,11. Other (Specify),Finance,10,6. Above Secondary school,
140701010700106,4,2. URBAN,14. ADDIS ABABA,07,01,1,7,001,06,**CONFIDENTIAL**,2. Female,32,7. Health Worker,,,32,6. Above Secondary school,
140701010700106,5,2. URBAN,14. ADDIS ABABA,07,01,1,7,001,06,**CONFIDENTIAL**,1. Male,31,11. Other (Specify),,Deputy Chairperson,3,6. Above Secondary school,
140702010700258,1,2. URBAN,14. ADDIS ABABA,07,02,1,7,002,58,**CONFIDENTIAL**,1. Male,36,2. Representative,11. Other (Specify),Human Resource,8,6. Above Secondary school,
140702010700258,2,2. URBAN,14. ADDIS ABABA,07,02,1,7,002,58,**CONFIDENTIAL**,1. Male,33,11. Other (Specify),,Core processer,2,6. Above Secondary school,
140702010700258,3,2. URBAN,14. ADDIS ABABA,07,02,1,7,002,58,**CONFIDENTIAL**,1. Male,31,4. School Headmaster,,,4,5. Secondary school completed,
140702010700258,4,2. URBAN,14. ADDIS ABABA,07,02,1,7,002,58,**CONFIDENTIAL**,1. Male,40,11. Other (Specify),,Finance,40,6. Above Secondary school,
140702010700258,5,2. URBAN,14. ADDIS ABABA,07,02,1,7,002,58,**CONFIDENTIAL**,1. Male,30,11. Other (Specify),,Computer science,3,6. Above Secondary school,
140705010700528,1,2. URBAN,14. ADDIS ABABA,07,05,1,7,005,28,**CONFIDENTIAL**,1. Male,38,2. Representative,,,25,6. Above Secondary school,
140705010700528,2,2. URBAN,14. ADDIS ABABA,07,05,1,7,005,28,**CONFIDENTIAL**,1. Male,31,7. Health Worker,,,13,6. Above Secondary school,
140705010700528,3,2. URBAN,14. ADDIS ABABA,07,05,1,7,005,28,**CONFIDENTIAL**,2. Female,29,2. Representative,,,2,6. Above Secondary school,
140705010700528,4,2. URBAN,14. ADDIS ABABA,07,05,1,7,005,28,**CONFIDENTIAL**,1. Male,31,11. Other (Specify),,Kebele Manager,5,6. Above Secondary school,
140707010700732,1,2. URBAN,14. ADDIS ABABA,07,07,1,7,007,32,**CONFIDENTIAL**,2. Female,25,11. Other (Specify),,Information officer,1,6. Above Secondary school,
140707010700732,2,2. URBAN,14. ADDIS ABABA,07,07,1,7,007,32,**CONFIDENTIAL**,2. Female,24,11. Other (Specify),,Community Mobilizer,2,6. Above Secondary school,
140707010700732,3,2. URBAN,14. ADDIS ABABA,07,07,1,7,007,32,**CONFIDENTIAL**,1. Male,28,2. Representative,,,2,5. Secondary school completed,
140707010700732,4,2. URBAN,14. ADDIS ABABA,07,07,1,7,007,32,**CONFIDENTIAL**,2. Female,34,11. Other (Specify),,Community Mobilizer,0,5. Secondary school completed,
140707010700732,5,2. URBAN,14. ADDIS ABABA,07,07,1,7,007,32,**CONFIDENTIAL**,2. Female,38,11. Other (Specify),,Guard,2,6. Above Secondary school,
140707010700732,6,2. URBAN,14. ADDIS ABABA,07,07,1,7,007,32,**CONFIDENTIAL**,1. Male,29,11. Other (Specify),,Food Security,2,6. Above Secondary school,
140707010700732,7,2. URBAN,14. ADDIS ABABA,07,07,1,7,007,32,**CONFIDENTIAL**,2. Female,36,11. Other (Specify),,Food Security,1,6. Above Secondary school,
140707010700732,8,2. URBAN,14. ADDIS ABABA,07,07,1,7,007,32,**CONFIDENTIAL**,1. Male,26,11. Other (Specify),,Health Officer,4,5. Secondary school completed,
140710010701008,1,2. URBAN,14. ADDIS ABABA,07,10,1,7,010,08,**CONFIDENTIAL**,1. Male,44,4. School Headmaster,11. Other (Specify),Education Officer,1,6. Above Secondary school,
140710010701008,2,2. URBAN,14. ADDIS ABABA,07,10,1,7,010,08,**CONFIDENTIAL**,1. Male,47,11. Other (Specify),,Supervisor,15,6. Above Secondary school,
140710010701008,3,2. URBAN,14. ADDIS ABABA,07,10,1,7,010,08,**CONFIDENTIAL**,1. Male,47,11. Other (Specify),,Supervisor,4,6. Above Secondary school,
140710010701008,4,2. URBAN,14. ADDIS ABABA,07,10,1,7,010,08,**CONFIDENTIAL**,1. Male,32,11. Other (Specify),,Job Creation officer,2,6. Above Secondary school,
140710010701008,5,2. URBAN,14. ADDIS ABABA,07,10,1,7,010,08,**CONFIDENTIAL**,2. Female,28,11. Other (Specify),,Health Officer,3,6. Above Secondary school,
140710010701008,6,2. URBAN,14. ADDIS ABABA,07,10,1,7,010,08,**CONFIDENTIAL**,2. Female,32,11. Other (Specify),,Vital registration,5,6. Above Secondary school,
140711010701116,1,2. URBAN,14. ADDIS ABABA,07,11,1,7,011,16,**CONFIDENTIAL**,1. Male,30,11. Other (Specify),,Kebele Chairperson,4,6. Above Secondary school,
140711010701116,2,2. URBAN,14. ADDIS ABABA,07,11,1,7,011,16,**CONFIDENTIAL**,1. Male,32,11. Other (Specify),,Official,5,6. Above Secondary school,
140711010701116,3,2. URBAN,14. ADDIS ABABA,07,11,1,7,011,16,**CONFIDENTIAL**,1. Male,39,11. Other (Specify),,Kebele Chairperson,3,6. Above Secondary school,
140711010701116,4,2. URBAN,14. ADDIS ABABA,07,11,1,7,011,16,**CONFIDENTIAL**,2. Female,23,7. Health Worker,,,4,4. Incomplete secondary school,
140711010701116,5,2. URBAN,14. ADDIS ABABA,07,11,1,7,011,16,**CONFIDENTIAL**,2. Female,32,11. Other (Specify),,Education Officer,6,5. Secondary school completed,
140712010701250,1,2. URBAN,14. ADDIS ABABA,07,12,1,7,012,50,**CONFIDENTIAL**,1. Male,47,1. Chairman/woman,,,1,6. Above Secondary school,
140712010701250,2,2. URBAN,14. ADDIS ABABA,07,12,1,7,012,50,**CONFIDENTIAL**,1. Male,30,11. Other (Specify),,Finance,3,6. Above Secondary school,
140712010701250,3,2. URBAN,14. ADDIS ABABA,07,12,1,7,012,50,**CONFIDENTIAL**,2. Female,26,2. Representative,,,4,6. Above Secondary school,
140712010701250,4,2. URBAN,14. ADDIS ABABA,07,12,1,7,012,50,**CONFIDENTIAL**,1. Male,31,4. School Headmaster,,,6,6. Above Secondary school,
140712010701250,5,2. URBAN,14. ADDIS ABABA,07,12,1,7,012,50,**CONFIDENTIAL**,1. Male,26,7. Health Worker,,,3,6. Above Secondary school,
140712010701264,1,2. URBAN,14. ADDIS ABABA,07,12,1,7,012,64,**CONFIDENTIAL**,1. Male,47,1. Chairman/woman,,,1,6. Above Secondary school,
140712010701264,2,2. URBAN,14. ADDIS ABABA,07,12,1,7,012,64,**CONFIDENTIAL**,1. Male,30,11. Other (Specify),,Finance,3,6. Above Secondary school,
140712010701264,3,2. URBAN,14. ADDIS ABABA,07,12,1,7,012,64,**CONFIDENTIAL**,2. Female,26,2. Representative,,,4,6. Above Secondary school,
140712010701264,4,2. URBAN,14. ADDIS ABABA,07,12,1,7,012,64,**CONFIDENTIAL**,1. Male,31,4. School Headmaster,,,6,6. Above Secondary school,
140712010701264,5,2. URBAN,14. ADDIS ABABA,07,12,1,7,012,64,**CONFIDENTIAL**,1. Male,26,7. Health Worker,,,3,6. Above Secondary school,
140713010701371,1,2. URBAN,14. ADDIS ABABA,07,13,1,7,013,71,**CONFIDENTIAL**,1. Male,34,1. Chairman/woman,,,1,6. Above Secondary school,
140713010701371,2,2. URBAN,14. ADDIS ABABA,07,13,1,7,013,71,**CONFIDENTIAL**,1. Male,36,4. School Headmaster,,,5,6. Above Secondary school,
140713010701371,3,2. URBAN,14. ADDIS ABABA,07,13,1,7,013,71,**CONFIDENTIAL**,2. Female,29,7. Health Worker,,,6,6. Above Secondary school,
140713010701371,4,2. URBAN,14. ADDIS ABABA,07,13,1,7,013,71,**CONFIDENTIAL**,1. Male,31,11. Other (Specify),,Finance,8,6. Above Secondary school,
140713010701371,5,2. URBAN,14. ADDIS ABABA,07,13,1,7,013,71,**CONFIDENTIAL**,1. Male,27,11. Other (Specify),,Micro Finance expert,5,5. Secondary school completed,
140801010800119,1,2. URBAN,14. ADDIS ABABA,08,01,1,8,001,19,**CONFIDENTIAL**,2. Female,50,2. Representative,,,38,4. Incomplete secondary school,
140801010800119,2,2. URBAN,14. ADDIS ABABA,08,01,1,8,001,19,**CONFIDENTIAL**,2. Female,30,1. Chairman/woman,,,30,5. Secondary school completed,
140801010800119,3,2. URBAN,14. ADDIS ABABA,08,01,1,8,001,19,**CONFIDENTIAL**,2. Female,43,2. Representative,,,38,2. Incomplete primary school,
140801010800119,4,2. URBAN,14. ADDIS ABABA,08,01,1,8,001,19,**CONFIDENTIAL**,2. Female,41,2. Representative,,,41,4. Incomplete secondary school,
140804010800447,1,2. URBAN,14. ADDIS ABABA,08,04,1,8,004,47,**CONFIDENTIAL**,2. Female,50,2. Representative,,,38,4. Incomplete secondary school,
140804010800447,2,2. URBAN,14. ADDIS ABABA,08,04,1,8,004,47,**CONFIDENTIAL**,2. Female,30,1. Chairman/woman,,,30,5. Secondary school completed,
140804010800447,3,2. URBAN,14. ADDIS ABABA,08,04,1,8,004,47,**CONFIDENTIAL**,2. Female,43,2. Representative,,,38,2. Incomplete primary school,
140804010800447,4,2. URBAN,14. ADDIS ABABA,08,04,1,8,004,47,**CONFIDENTIAL**,2. Female,41,2. Representative,,,41,4. Incomplete secondary school,
140807010800749,1,2. URBAN,14. ADDIS ABABA,08,07,1,8,007,49,**CONFIDENTIAL**,1. Male,28,11. Other (Specify),,Education Officer,5,6. Above Secondary school,
