holder_id,household_id,seed_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s5q0A,s5q0B,s5q01a,s5q01b,s5q02,s5q03_1,s5q03_2,s5q04,s5q05,s5q06,s5q07,s5q08,s5q09,s5q10,s5q11_1,s5q11_2,s5q12,s5q13,s5q14_1,s5q14_2,s5q15,s5q16,s5q17
07030508880110107101,070305088801101071,2,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,71,1,1. crop production only,Enset,74. ENSET,1. TRADITIONAL,,1. YES,1. AGRICULTURAL COOPERATIVE ,2. FARMER-BASED CLUB/ORGANIZATION,3,1. ON FOOT,0,300,2. RECEIVED FULL ON CREDIT,100,200,6. MAIN MARKET,7. RELATIVE,2. NO,,,,,2. NO,
07030508880110107101,070305088801101071,3,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,71,1,1. crop production only,Godera,64. GODERE,1. TRADITIONAL,,1. YES,1. AGRICULTURAL COOPERATIVE ,6. MAIN MARKET,5,1. ON FOOT,0,200,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07030508880110107101,070305088801101071,4,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,71,1,1. crop production only,Muze,42. BANANAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,2,7. RELATIVE,8. FRIEND/NEIGHBOR,10,2. NO,
07030508880110107101,070305088801101071,5,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,71,1,1. crop production only,Buna,72. COFFEE,1. TRADITIONAL,,1. YES,1. AGRICULTURAL COOPERATIVE ,5. LOCAL MARKET,4,1. ON FOOT,0,50,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07030508880110107101,070305088801101071,6,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,71,1,1. crop production only,Lomi,44. LEMONS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,1,7. RELATIVE,11. ROADSIDE,0,2. NO,
07030508880110107101,070305088801101071,11,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,71,1,1. crop production only,Avocado,84. AVOCADOS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
07030508880110108301,070305088801101083,1,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,83,1,1. crop production only,muze,42. BANANAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,10,7. RELATIVE,5. LOCAL MARKET,0,2. NO,
07030508880110108301,070305088801101083,2,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,83,1,1. crop production only,enset,74. ENSET,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,6. MAIN MARKET,20,1. ON FOOT,0,50,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07030508880110108301,070305088801101083,3,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,83,1,1. crop production only,Kay boloka,19. RED KIDENY BEANS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,5,1. ON FOOT,0,30,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07030508880110108301,070305088801101083,4,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,83,1,1. crop production only,zengibel,37. GINGER,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,6. MAIN MARKET,30,2. MOTER TRANSPORT,20,300,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07030508880110108301,070305088801101083,5,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,83,1,1. crop production only,godera,64. GODERE,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,5,2. MOTER TRANSPORT,20,40,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07030508880110108301,070305088801101083,6,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,83,1,1. crop production only,teff,7. TEFF,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,6. MAIN MARKET,6,1. ON FOOT,0,60,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07030508880110109501,070305088801101095,1,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,95,1,3. Both livestock and crop production,muze,42. BANANAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,3,7. RELATIVE,8. FRIEND/NEIGHBOR,0,2. NO,
07030508880110109501,070305088801101095,2,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,95,1,3. Both livestock and crop production,godera,64. GODERE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,5
07030508880110109501,070305088801101095,3,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,95,1,3. Both livestock and crop production,buna,72. COFFEE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,10
07030508880110109501,070305088801101095,4,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,95,1,3. Both livestock and crop production,enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,20
07030508880110109501,070305088801101095,5,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,95,1,3. Both livestock and crop production,avocado,84. AVOCADOS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,2,6. MAIN MARKET,,0,2. NO,
07030508880110109501,070305088801101095,6,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,95,1,3. Both livestock and crop production,shankor ageda,76. SUGAR CANE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,6,6. MAIN MARKET,7. RELATIVE,20,2. NO,
07030508880110109501,070305088801101095,7,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,95,1,3. Both livestock and crop production,mango,46. MANGOS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
07030508880110110701,070305088801101107,1,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,107,1,3. Both livestock and crop production,mango,46. MANGOS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
07030508880110110701,070305088801101107,2,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,107,1,3. Both livestock and crop production,muze,42. BANANAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
07030508880110110701,070305088801101107,3,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,107,1,3. Both livestock and crop production,enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,10,5. LOCAL MARKET,,0,2. NO,
07030508880110110701,070305088801101107,4,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,107,1,3. Both livestock and crop production,kayboloka,19. RED KIDENY BEANS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,6. MAIN MARKET,15,2. MOTER TRANSPORT,20,100,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07030508880110110701,070305088801101107,5,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,107,1,3. Both livestock and crop production,zengibel,37. GINGER,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,25,2. MOTER TRANSPORT,20,1000,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07030508880110110701,070305088801101107,6,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,107,1,3. Both livestock and crop production,godera,64. GODERE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,10
07030508880110110701,070305088801101107,7,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,107,1,3. Both livestock and crop production,lomi,44. LEMONS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
07030508880110111901,070305088801101119,1,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,119,1,3. Both livestock and crop production,birtukan,47. ORANGES,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
07030508880110111901,070305088801101119,2,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,119,1,3. Both livestock and crop production,zengibel,37. GINGER,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,25,2. MOTER TRANSPORT,20,300,2. RECEIVED FULL ON CREDIT,150,150,1. AGRICULTURAL COOPERATIVE ,2. FARMER-BASED CLUB/ORGANIZATION,2. NO,,,,,2. NO,
07030508880110111901,070305088801101119,3,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,119,1,3. Both livestock and crop production,mango,46. MANGOS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
07030508880110111901,070305088801101119,4,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,119,1,3. Both livestock and crop production,godera,64. GODERE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,6. MAIN MARKET,10,1. ON FOOT,0,58,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07030508880110111901,070305088801101119,5,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,119,1,3. Both livestock and crop production,muze,42. BANANAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
07030508880110111901,070305088801101119,6,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,119,1,3. Both livestock and crop production,teff,7. TEFF,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,13,2. MOTER TRANSPORT,10,13,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07030508880110111901,070305088801101119,7,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,119,1,3. Both livestock and crop production,chat,71. CHAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,5,11. ROADSIDE,,0,2. NO,
07040308880240700901,070403088802407009,1,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,9,1,3. Both livestock and crop production,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,34
07040308880240700901,070403088802407009,2,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,9,1,3. Both livestock and crop production,Duba,61. PUMPKINS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.01
07040308880240700901,070403088802407009,4,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,9,1,3. Both livestock and crop production,Buna,72. COFFEE,2. IMPROVED,1. IMPROVED NEW,1. YES,2. FARMER-BASED CLUB/ORGANIZATION,,0,1. ON FOOT,0,15,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240700901,070403088802407009,5,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,9,1,3. Both livestock and crop production,Bokolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,3.25
07040308880240700901,070403088802407009,6,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,9,1,3. Both livestock and crop production,Sinde,8. WHEAT,2. IMPROVED,1. IMPROVED NEW,1. YES,3. GOVERNMENT AGENCY,,8,1. ON FOOT,0,112,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240702101,070403088802407021,1,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,21,1,3. Both livestock and crop production,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,35
07040308880240702101,070403088802407021,4,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,21,1,3. Both livestock and crop production,Sinde,8. WHEAT,2. IMPROVED,1. IMPROVED NEW,1. YES,3. GOVERNMENT AGENCY,,15,1. ON FOOT,0,210,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240702101,070403088802407021,5,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,21,1,3. Both livestock and crop production,Bokolo,2. MAIZE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.5,1. ON FOOT,0,5,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240702101,070403088802407021,6,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,21,1,3. Both livestock and crop production,Abesha Gomen,56. KALE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.01,1. ON FOOT,0,1,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240702101,070403088802407021,7,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,21,1,3. Both livestock and crop production,Qitel shunkurt,98. OTHER ROOT C,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.5,1. ON FOOT,0,10,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240702101,070403088802407021,8,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,21,1,3. Both livestock and crop production,Qarya,59. GREEN PEPPER,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.025
07040308880240702101,070403088802407021,9,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,21,1,3. Both livestock and crop production,Berbere,38. RED PEPPER,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.005,1. ON FOOT,0,1,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240702101,070403088802407021,,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,21,1,3. Both livestock and crop production,Buna,72. COFFEE,2. IMPROVED,1. IMPROVED NEW,1. YES,3. GOVERNMENT AGENCY,,0,1. ON FOOT,0,80,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,2. NO,,,,,1. YES,1
07040308880240703301,070403088802407033,1,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,33,1,3. Both livestock and crop production,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,20
07040308880240703301,070403088802407033,3,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,33,1,3. Both livestock and crop production,Bokolo,2. MAIZE,2. IMPROVED,1. IMPROVED NEW,1. YES,6. MAIN MARKET,,3.5,1. ON FOOT,0,57,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240703301,070403088802407033,4,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,33,1,3. Both livestock and crop production,Abesha Gomen,56. KALE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.011
07040308880240704501,070403088802407045,1,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,45,1,3. Both livestock and crop production,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,53
07040308880240704501,070403088802407045,2,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,45,1,3. Both livestock and crop production,Bokolo,2. MAIZE,2. IMPROVED,1. IMPROVED NEW,1. YES,5. LOCAL MARKET,,3.75,1. ON FOOT,0,65,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240704501,070403088802407045,3,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,45,1,3. Both livestock and crop production,Buna,72. COFFEE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.25
07040308880240704501,070403088802407045,4,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,45,1,3. Both livestock and crop production,Buna,72. COFFEE,2. IMPROVED,1. IMPROVED NEW,1. YES,3. GOVERNMENT AGENCY,,1,1. ON FOOT,0,80,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,1. YES,0.125
07040308880240704501,070403088802407045,5,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,45,1,3. Both livestock and crop production,Abesha Gomen,56. KALE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.025,1. ON FOOT,0,2,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240705701,070403088802407057,1,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,57,1,3. Both livestock and crop production,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,8
07040308880240705701,070403088802407057,2,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,57,1,3. Both livestock and crop production,Abesha Gomen,56. KALE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.051,1. ON FOOT,0,4,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240705701,070403088802407057,3,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,57,1,3. Both livestock and crop production,Berbere,38. RED PEPPER,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.01
07040308880240705701,070403088802407057,4,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,57,1,3. Both livestock and crop production,Bokolo,2. MAIZE,2. IMPROVED,1. IMPROVED NEW,1. YES,5. LOCAL MARKET,,0.25,1. ON FOOT,0,5,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240706901,070403088802407069,1,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,69,1,1. crop production only,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,24
07040308880240706901,070403088802407069,3,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,69,1,1. crop production only,Bokolo,2. MAIZE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,2.1,1. ON FOOT,0,20,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240706901,070403088802407069,4,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,69,1,1. crop production only,Abesha Gomen,56. KALE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.05,1. ON FOOT,0,4,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240706901,070403088802407069,7,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,69,1,1. crop production only,Yame,98. OTHER ROOT C,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.05
07040308880240706901,070403088802407069,8,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,69,1,1. crop production only,Duba,61. PUMPKINS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.011,1. ON FOOT,0,1,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240708101,070403088802407081,1,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,81,1,3. Both livestock and crop production,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,70
07040308880240708101,070403088802407081,2,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,81,1,3. Both livestock and crop production,Buna,72. COFFEE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.125
07040308880240708101,070403088802407081,3,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,81,1,3. Both livestock and crop production,Buna,72. COFFEE,2. IMPROVED,2. IMPROVED/ RECYCLED,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.25
07040308880240708101,070403088802407081,4,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,81,1,3. Both livestock and crop production,Bokolo,2. MAIZE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,1.75,1. ON FOOT,0,20,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240708101,070403088802407081,5,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,81,1,3. Both livestock and crop production,Berbere,38. RED PEPPER,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.01,1. ON FOOT,0,2,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240708101,070403088802407081,6,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,81,1,3. Both livestock and crop production,Abesha Gomen,56. KALE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.03,1. ON FOOT,0,3,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240708101,070403088802407081,7,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,81,1,3. Both livestock and crop production,Duba,61. PUMPKINS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.01,1. ON FOOT,0,1,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240709301,070403088802407093,1,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,93,1,3. Both livestock and crop production,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,130
07040308880240709301,070403088802407093,2,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,93,1,3. Both livestock and crop production,Buna,72. COFFEE,2. IMPROVED,1. IMPROVED NEW,1. YES,2. FARMER-BASED CLUB/ORGANIZATION,,0,1. ON FOOT,0,100,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240709301,070403088802407093,3,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,93,1,3. Both livestock and crop production,Bokolo,2. MAIZE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.25,1. ON FOOT,0,4,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240709301,070403088802407093,4,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,93,1,3. Both livestock and crop production,Bokolo,2. MAIZE,2. IMPROVED,1. IMPROVED NEW,1. YES,3. GOVERNMENT AGENCY,,5,1. ON FOOT,0,80,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240709301,070403088802407093,5,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,93,1,3. Both livestock and crop production,Muz,42. BANANAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,4
07040308880240709301,070403088802407093,7,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,93,1,3. Both livestock and crop production,Abesha Gomen,56. KALE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.05,1. ON FOOT,0,4,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240710501,070403088802407105,1,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,105,1,1. crop production only,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,8
07040308880240710501,070403088802407105,2,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,105,1,1. crop production only,Bokolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.05
07040308880240710501,070403088802407105,3,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,105,1,1. crop production only,Bokolo,2. MAIZE,2. IMPROVED,1. IMPROVED NEW,1. YES,5. LOCAL MARKET,,2.5,1. ON FOOT,0,40,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240710501,070403088802407105,4,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,105,1,1. crop production only,Buna,72. COFFEE,2. IMPROVED,1. IMPROVED NEW,1. YES,3. GOVERNMENT AGENCY,,0,1. ON FOOT,0,120,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,1. YES,0.5
07040308880240710501,070403088802407105,5,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,105,1,1. crop production only,Abesha Gomen,56. KALE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.01,1. ON FOOT,0,1,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240711701,070403088802407117,1,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,117,1,3. Both livestock and crop production,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,20
07040308880240711701,070403088802407117,5,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,117,1,3. Both livestock and crop production,Bokolo,2. MAIZE,2. IMPROVED,1. IMPROVED NEW,1. YES,5. LOCAL MARKET,,0.125,1. ON FOOT,0,2,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
07040308880240711701,070403088802407117,6,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,117,1,3. Both livestock and crop production,Abesha Gomen,56. KALE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.01,1. ON FOOT,0,1,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
