holder_id,household_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s7q01,s7q02,s7q03,s7q03_os,s7q04,s7q05,s7q05_os,s7q06,s7q07,s7q07_os,s7q08,s7q08_os,s7q09,s7q10,s7q10_os,s7q11_1,s7q11_2,s7q11_os,s7q12,s7q13,s7q13_os,s7q14,s7q15,s7q15_os,s7q16,s7q16_os,s7q17,s7q18,s7q18_os,s7q19,s7q20,s7q21,s7q22,s7q23,s7q24,s7q25,s7q26,s7q27,s7q28_1,s7q28_2,s7q28_os,s7q29,s7q30,s7q31_1,s7q31_2,s7q31_3,s7q31_os,s7q32a_1,s7q32a_2,s7q32b_1,s7q32b_2,s7q32c_1,s7q32c_2
12030208880070302201,120302088800703022,120302088800703,1. RURAL,235.0134460238187,12. GAMBELA,03,02,8,88,007,03,22,1,3. Both livestock and crop production,1. YES,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,2. NO,1. IGNORANCE,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,1. YES,5. áˆŒáˆ‹ (á‹­áŒˆáˆˆá…),Shared cropped in form other holder,0,0,0,0,0,,,,,,,,1. YES,2,12. OTHER (SPECIFY),,,Spring improvement,0,,0,,0.25,3. LITER
12030208880070303601,120302088800703036,120302088800703,1. RURAL,235.0134460238187,12. GAMBELA,03,02,8,88,007,03,36,1,3. Both livestock and crop production,1. YES,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,1. YES,,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,3. IGNORANCE,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,2,5. ROAD CONSTRUCTION,12. OTHER (SPECIFY),,Spring improvement,0,,0,,1.75,3. LITER
12030208880070304902,120302088800703049,120302088800703,1. RURAL,32.19362274298886,12. GAMBELA,03,02,8,88,007,03,49,2,4. none ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030208880070305101,120302088800703051,120302088800703,1. RURAL,235.0134460238187,12. GAMBELA,03,02,8,88,007,03,51,1,3. Both livestock and crop production,1. YES,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,3,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,12. OTHER (SPECIFY),Spring improvement,0,,0,,1,3. LITER
12030208880070306501,120302088800703065,120302088800703,1. RURAL,235.0134460238187,12. GAMBELA,03,02,8,88,007,03,65,1,1. crop production only,1. YES,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,2. NO,1. IGNORANCE,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,3. IGNORANCE,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,1. YES,5. áˆŒáˆ‹ (á‹­áŒˆáˆˆá…),Shared cropped in form other holder,0,0,0,0,0,,,,,,,,1. YES,2,12. OTHER (SPECIFY),,,Spring improvement,0,,0,,2,3. LITER
12030208880070307901,120302088800703079,120302088800703,1. RURAL,235.0134460238187,12. GAMBELA,03,02,8,88,007,03,79,1,1. crop production only,1. YES,2. NO,1. IGNORANCE,,2. NO,1. IGNORANCE,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,2. PRIVATE ORGANIZATION,6. NEVER USED FERTILIZER,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880070309301,120302088800703093,120302088800703,1. RURAL,235.0134460238187,12. GAMBELA,03,02,8,88,007,03,93,1,3. Both livestock and crop production,1. YES,2. NO,1. IGNORANCE,,2. NO,1. IGNORANCE,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,1. YES,,,1. GOVERNMENT ORGANIZATION,6. NEVER USED FERTILIZER,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,2,12. OTHER (SPECIFY),,,Spring improvement,0,,0,,1,3. LITER
12030208880070310701,120302088800703107,120302088800703,1. RURAL,235.0134460238187,12. GAMBELA,03,02,8,88,007,03,107,1,1. crop production only,1. YES,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,2. NO,1. IGNORANCE,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,2. PRIVATE ORGANIZATION,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,1,12. OTHER (SPECIFY),,,Spring improvement,0,,0,,0,
12030208880070312101,120302088800703121,120302088800703,1. RURAL,235.0134460238187,12. GAMBELA,03,02,8,88,007,03,121,1,1. crop production only,1. YES,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,2. NO,1. IGNORANCE,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,3. IGNORANCE,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,24,12. OTHER (SPECIFY),,,Spring improvement,0,,0,,0.25,3. LITER
12030208880070312902,120302088800703129,120302088800703,1. RURAL,32.19362274298886,12. GAMBELA,03,02,8,88,007,03,129,2,4. none ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030208880070313601,120302088800703136,120302088800703,1. RURAL,235.0134460238187,12. GAMBELA,03,02,8,88,007,03,136,1,3. Both livestock and crop production,1. YES,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,2. NO,1. IGNORANCE,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,2,12. OTHER (SPECIFY),,,Spring improvement,0,,0,,0,
12030208880080300701,120302088800803007,120302088800803,1. RURAL,47.94050343249428,12. GAMBELA,03,02,8,88,008,03,7,1,4. none ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030208880080301101,120302088800803011,120302088800803,1. RURAL,225.4979235528435,12. GAMBELA,03,02,8,88,008,03,11,1,3. Both livestock and crop production,2. NO,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,6. NEVER USED FERTILIZER,,,0,8. OTHERS(SPECIFY),USING HAND TOOLS,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880080302301,120302088800803023,120302088800803,1. RURAL,225.4979235528435,12. GAMBELA,03,02,8,88,008,03,23,1,1. crop production only,2. NO,2. NO,7. OTHERS(SPECIFY),Not Common in the community,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,6. NEVER USED FERTILIZER,,,0,8. OTHERS(SPECIFY),USING HAND TOOLS,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880080303501,120302088800803035,120302088800803,1. RURAL,225.4979235528435,12. GAMBELA,03,02,8,88,008,03,35,1,1. crop production only,2. NO,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,6. NEVER USED FERTILIZER,,,0,8. OTHERS(SPECIFY),USING HAND TOOLS,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0.25,1. GRAM
12030208880080303801,120302088800803038,120302088800803,1. RURAL,47.94050343249428,12. GAMBELA,03,02,8,88,008,03,38,1,4. none ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030208880080304801,120302088800803048,120302088800803,1. RURAL,225.4979235528435,12. GAMBELA,03,02,8,88,008,03,48,1,1. crop production only,2. NO,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,2. NO,2. LACK OF MONEY,,2. NO,,,2. UNABLE TO PAY THE LOAN,,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,6. NEVER USED FERTILIZER,,,0,8. OTHERS(SPECIFY),USING HAND TOOLS,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,250,1. GRAM
12030208880080306001,120302088800803060,120302088800803,1. RURAL,225.4979235528435,12. GAMBELA,03,02,8,88,008,03,60,1,3. Both livestock and crop production,2. NO,2. NO,7. OTHERS(SPECIFY),Not Common in the community,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,6. OTHERS(SPECIFY),I don't Need credit / I have adequate money,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,6. NEVER USED FERTILIZER,,,0,8. OTHERS(SPECIFY),USING HAND TOOLS,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880080307201,120302088800803072,120302088800803,1. RURAL,225.4979235528435,12. GAMBELA,03,02,8,88,008,03,72,1,3. Both livestock and crop production,2. NO,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,6. NEVER USED FERTILIZER,,,0,8. OTHERS(SPECIFY),USING HAND TOOLS,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,300,1. GRAM
12030208880080308401,120302088800803084,120302088800803,1. RURAL,225.4979235528435,12. GAMBELA,03,02,8,88,008,03,84,1,3. Both livestock and crop production,2. NO,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,6. NEVER USED FERTILIZER,,,0,8. OTHERS(SPECIFY),USING HAND TOOLS,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880080309601,120302088800803096,120302088800803,1. RURAL,225.4979235528435,12. GAMBELA,03,02,8,88,008,03,96,1,1. crop production only,2. NO,2. NO,7. OTHERS(SPECIFY),I Don't need fertilizer,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,6. NEVER USED FERTILIZER,,,0,8. OTHERS(SPECIFY),USING HAND TOOLS,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880080310801,120302088800803108,120302088800803,1. RURAL,225.4979235528435,12. GAMBELA,03,02,8,88,008,03,108,1,3. Both livestock and crop production,2. NO,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,1. IGNORANCE,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,6. NEVER USED FERTILIZER,,,0,8. OTHERS(SPECIFY),USING HAND TOOLS,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0.5,1. GRAM
12030208880080312001,120302088800803120,120302088800803,1. RURAL,225.4979235528435,12. GAMBELA,03,02,8,88,008,03,120,1,1. crop production only,2. NO,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,4. NON-AVAILABILITY OF PROGRAM,,1. YES,2. PRIVATE ,,,,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,6. NEVER USED FERTILIZER,,,0,8. OTHERS(SPECIFY),USING HAND TOOLS,0,7. OTHERS(SPECIFY),spade /pickaxe/shovel/ machete,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,250,1. GRAM
12030208880100200601,120302088801002006,120302088801002,1. RURAL,219.4609712687516,12. GAMBELA,03,02,8,88,010,02,6,1,3. Both livestock and crop production,2. NO,2. NO,6. SKEPTICAL OF THE OUTCOME,,1. YES,,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880100201601,120302088801002016,120302088801002,1. RURAL,219.4609712687516,12. GAMBELA,03,02,8,88,010,02,16,1,3. Both livestock and crop production,2. NO,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,1. YES,,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,4. OTHERS(SPECIFY),NONE,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,1,3. LITER
12030208880100202601,120302088801002026,120302088801002,1. RURAL,219.4609712687516,12. GAMBELA,03,02,8,88,010,02,26,1,1. crop production only,2. NO,2. NO,6. SKEPTICAL OF THE OUTCOME,,1. YES,,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,4. OTHERS(SPECIFY),NONE,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,1,3. LITER
12030208880100203401,120302088801002034,120302088801002,1. RURAL,28.76430205949658,12. GAMBELA,03,02,8,88,010,02,34,1,4. none ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030208880100203701,120302088801002037,120302088801002,1. RURAL,219.4609712687516,12. GAMBELA,03,02,8,88,010,02,37,1,3. Both livestock and crop production,2. NO,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,1. YES,,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,4. OTHERS(SPECIFY),NONE,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880100204701,120302088801002047,120302088801002,1. RURAL,219.4609712687516,12. GAMBELA,03,02,8,88,010,02,47,1,3. Both livestock and crop production,2. NO,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,2. NO,1. IGNORANCE,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,7. Tractor/ Machine,,0,6. Four-wheel Tractor with ploughs,,4. OTHERS(SPECIFY),NONE,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880100205001,120302088801002050,120302088801002,1. RURAL,28.76430205949658,12. GAMBELA,03,02,8,88,010,02,50,1,4. none ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030208880100205801,120302088801002058,120302088801002,1. RURAL,219.4609712687516,12. GAMBELA,03,02,8,88,010,02,58,1,1. crop production only,2. NO,2. NO,6. SKEPTICAL OF THE OUTCOME,,1. YES,,,2. NO,,,5. DOES NOT YIELD ANY RESULTS,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,1,3. LITER
12030208880100206801,120302088801002068,120302088801002,1. RURAL,219.4609712687516,12. GAMBELA,03,02,8,88,010,02,68,1,3. Both livestock and crop production,2. NO,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,1. YES,,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,1. YES,,,6. NEVER USED FERTILIZER,,,0,4. USING HORSE OR COW,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,1,3. LITER
12030208880100207801,120302088801002078,120302088801002,1. RURAL,219.4609712687516,12. GAMBELA,03,02,8,88,010,02,78,1,1. crop production only,2. NO,2. NO,6. SKEPTICAL OF THE OUTCOME,,1. YES,,,2. NO,,,6. OTHERS(SPECIFY),I don't Need credit / I have adequate money,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,4. OTHERS(SPECIFY),NONE,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880100208801,120302088801002088,120302088801002,1. RURAL,219.4609712687516,12. GAMBELA,03,02,8,88,010,02,88,1,3. Both livestock and crop production,2. NO,2. NO,1. IGNORANCE,,1. YES,,,1. YES,1. GOVERNMENT,,,,2. NO,2. INADEQUATE SERVICE PROVIDED,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,4. OTHERS(SPECIFY),NONE,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880100209901,120302088801002099,120302088801002,1. RURAL,219.4609712687516,12. GAMBELA,03,02,8,88,010,02,99,1,1. crop production only,2. NO,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,1. YES,,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,4. OTHERS(SPECIFY),NONE,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880150101001,120302088801501010,120302088801501,1. RURAL,202.2661749916192,12. GAMBELA,03,02,8,88,015,01,10,1,3. Both livestock and crop production,2. NO,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,2. LACK OF MONEY,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,2. INADEQUATE SERVICE PROVIDED,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880150102401,120302088801501024,120302088801501,1. RURAL,202.2661749916192,12. GAMBELA,03,02,8,88,015,01,24,1,3. Both livestock and crop production,2. NO,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,2. LACK OF MONEY,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,2. INADEQUATE SERVICE PROVIDED,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880150103401,120302088801501034,120302088801501,1. RURAL,49.16191753268522,12. GAMBELA,03,02,8,88,015,01,34,1,4. none ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030208880150104001,120302088801501040,120302088801501,1. RURAL,202.2661749916192,12. GAMBELA,03,02,8,88,015,01,40,1,3. Both livestock and crop production,1. YES,2. NO,3. LACK OF MONEY,,2. NO,2. LACK OF MONEY,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880150105401,120302088801501054,120302088801501,1. RURAL,202.2661749916192,12. GAMBELA,03,02,8,88,015,01,54,1,3. Both livestock and crop production,2. NO,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,2. INADEQUATE SERVICE PROVIDED,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880150106801,120302088801501068,120302088801501,1. RURAL,202.2661749916192,12. GAMBELA,03,02,8,88,015,01,68,1,3. Both livestock and crop production,1. YES,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880150108001,120302088801501080,120302088801501,1. RURAL,49.16191753268522,12. GAMBELA,03,02,8,88,015,01,80,1,4. none ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030208880150108501,120302088801501085,120302088801501,1. RURAL,202.2661749916192,12. GAMBELA,03,02,8,88,015,01,85,1,3. Both livestock and crop production,1. YES,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,2. LACK OF MONEY,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880150110101,120302088801501101,120302088801501,1. RURAL,202.2661749916192,12. GAMBELA,03,02,8,88,015,01,101,1,3. Both livestock and crop production,1. YES,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,5. LACK OF ADEQUATE CROP FIELD,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880150111501,120302088801501115,120302088801501,1. RURAL,202.2661749916192,12. GAMBELA,03,02,8,88,015,01,115,1,3. Both livestock and crop production,2. NO,2. NO,3. LACK OF MONEY,,2. NO,1. IGNORANCE,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,2. NO,2. INADEQUATE SERVICE PROVIDED,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880150112901,120302088801501129,120302088801501,1. RURAL,202.2661749916192,12. GAMBELA,03,02,8,88,015,01,129,1,3. Both livestock and crop production,1. YES,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,2. INADEQUATE SERVICE PROVIDED,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,1. YES,4. á‹¨áˆŒáˆ‹ á‰£áˆˆá‹­á‹žá‰³ áŒáŒ¦áˆ½/áŒ á áˆ˜áˆ¬á‰µ/á‹°áŠ•,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12030208880150114301,120302088801501143,120302088801501,1. RURAL,202.2661749916192,12. GAMBELA,03,02,8,88,015,01,143,1,1. crop production only,1. YES,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,2. INADEQUATE SERVICE PROVIDED,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12040108880050400501,120401088800504005,120401088800504,1. RURAL,252.4096385542169,12. GAMBELA,04,01,8,88,005,04,5,1,3. Both livestock and crop production,2. NO,2. NO,4. NON-AVAILABILITY OF SUPPLY,,2. NO,1. IGNORANCE,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,2. INADEQUATE SERVICE PROVIDED,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
12040108880050401301,120401088800504013,120401088800504,1. RURAL,252.4096385542169,12. GAMBELA,04,01,8,88,005,04,13,1,3. Both livestock and crop production,2. NO,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,2. NO,1. IGNORANCE,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,3. IGNORANCE,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
