holder_id,household_id,harvestedcrop_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s11q00a,s11q01,s11q02a1,s11q02a2,s11q02b1,s11q02b2,s11q03a1,s11q03a2,s11q03a2_os,s11q04,s11q07,s11q08_1,s11q08_2,s11q09_1,s11q09_2,s11q10,s11q10_os,s11q11a,s11q11b,s11q11b_os,s11q12,s11q13_1,s11q13_2,s11q14a,s11q14b,s11q15,s11q16,s11q16_os,s11q17,s11q18a1,s11q18a2,s11q18a2_os,s11q19a1,s11q19a2,s11q19a2_os,s11q20a1,s11q20a2,s11q20a2_os,s11q21a1,s11q21a2,s11q21a2_os,s11q21a3,s11q22_1,s11q22_2,s11q22_os,s11q23,s11q24,s11q24_os,s11q25,s11q25a,s11q25a_os,s11q26_1,s11q26_2,s11q26_os,s11q27a,s11q27b,s11q27c,s11q27d,s11q27e
07200108880030809301,072001088800308093,6,072001088800308,1. RURAL,8984.443058252427,7. SNNP,20,01,8,88,003,08,93,1,3. Both livestock and crop production,01 08 ater,15. FIELD PEAS,,,,,1,122. Madaberia/Nuse/Shera/Cheret Medium,,,2. NO,,,,,,,,,,,,,,,,,,,1,122. Madaberia/Nuse/Shera/Cheret Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200108880030810501,072001088800308105,1,072001088800308,1. RURAL,8984.443058252427,7. SNNP,20,01,8,88,003,08,105,1,3. Both livestock and crop production,01 05 chat,71. CHAT,1. 2010,7. March,2. 2011,6. February,2,192. Zorba/Akara   Medium,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200108880030810501,072001088800308105,2,072001088800308,1. RURAL,8984.443058252427,7. SNNP,20,01,8,88,003,08,105,1,3. Both livestock and crop production,01 06 abesha Gomen,56. KALE,,,,,8,62. Esir Medium,,,1. YES,1,2,1,2,5. MAIN MARKET,,8,62. Esir Medium,,400,1,2,2. October,2011,4,3. Drapht Animals,,0,0,,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200108880030810501,072001088800308105,3,072001088800308,1. RURAL,8984.443058252427,7. SNNP,20,01,8,88,003,08,105,1,3. Both livestock and crop production,01 09 bakala,13. HORSE BEANS,,,,,2,112. Kunna/Mishe/Kefer/Enkib Medium,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200108880030810501,072001088800308105,4,072001088800308,1. RURAL,8984.443058252427,7. SNNP,20,01,8,88,003,08,105,1,3. Both livestock and crop production,02 01 gebes,1. BARLEY,,,,,10,122. Madaberia/Nuse/Shera/Cheret Medium,,,2. NO,,,,,,,,,,,,,,,,,,,10,122. Madaberia/Nuse/Shera/Cheret Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200108880030810501,072001088800308105,5,072001088800308,1. RURAL,8984.443058252427,7. SNNP,20,01,8,88,003,08,105,1,3. Both livestock and crop production,02 02 senda,8. WHEAT,,,,,1,122. Madaberia/Nuse/Shera/Cheret Medium,,,2. NO,,,,,,,,,,,,,,,,,,,1,122. Madaberia/Nuse/Shera/Cheret Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200108880030811701,072001088800308117,1,072001088800308,1. RURAL,8984.443058252427,7. SNNP,20,01,8,88,003,08,117,1,3. Both livestock and crop production,01 03 abesha Gomen,56. KALE,,,,,10,62. Esir Medium,,,1. YES,1,2,1,2,5. MAIN MARKET,,10,62. Esir Medium,,2000,1,2,2. October,2011,5,3. Drapht Animals,,0,10,62. Esir Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200108880030811701,072001088800308117,2,072001088800308,1. RURAL,8984.443058252427,7. SNNP,20,01,8,88,003,08,117,1,3. Both livestock and crop production,01 05 enset,74. ENSET,1. 2010,7. March,2. 2011,6. February,7,7. Jenbe,,,2. NO,,,,,,,,,,,,,,,,,,,7,7. Jenbe,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200108880030811701,072001088800308117,4,072001088800308,1. RURAL,8984.443058252427,7. SNNP,20,01,8,88,003,08,117,1,3. Both livestock and crop production,01 08 Bakala,13. HORSE BEANS,,,,,2,112. Kunna/Mishe/Kefer/Enkib Medium,,,2. NO,,,,,,,,,,,,,,,,,,,2,112. Kunna/Mishe/Kefer/Enkib Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200108880030811701,072001088800308117,5,072001088800308,1. RURAL,8984.443058252427,7. SNNP,20,01,8,88,003,08,117,1,3. Both livestock and crop production,02 01 gebes,1. BARLEY,,,,,7,122. Madaberia/Nuse/Shera/Cheret Medium,,,2. NO,,,,,,,,,,,,,,,,,,,7,122. Madaberia/Nuse/Shera/Cheret Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240100501,072003088802401005,1,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,5,1,3. Both livestock and crop production,Bakolo,2. MAIZE,,,,,22,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,9,3. Quintal,,0,,,0,,,0,,,,,,,1. YES,2. Heaped in House,,11,3. Quintal,,1. SPRAYING,5. ELEVATION,,36,64,0,0,100
07200308880240100501,072003088802401005,2,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,5,1,3. Both livestock and crop production,Abasha Goman,56. KALE,,,,,3.5,121. Madaberia/Nuse/Shera/Cheret Small,,,2. NO,,,,,,,,,,,,,,,,,,,3.5,121. Madaberia/Nuse/Shera/Cheret Small,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240100501,072003088802401005,3,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,5,1,3. Both livestock and crop production,Chati,71. CHAT,1. 2010,1. September,2. 2011,3. November,2,122. Madaberia/Nuse/Shera/Cheret Medium,,,2. NO,,,,,,,,,,,,,,,,,,,2,122. Madaberia/Nuse/Shera/Cheret Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240100501,072003088802401005,4,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,5,1,3. Both livestock and crop production,Mitimita,34. CHILIES,2. 2011,1. September,2. 2011,3. November,1,91. Kerchat/Kemba Small,,0,1. YES,1,,1,,4. LOCAL MARKET,,2,1. Kilogram,,170,1,,3. November,2011,1,1. On Foot,,,1,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240100501,072003088802401005,5,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,5,1,3. Both livestock and crop production,Berbere,38. RED PEPPER,,,,,3,123. Madaberia/Nuse/Shera/Cheret Large,,,1. YES,1,,1,,4. LOCAL MARKET,,3,123. Madaberia/Nuse/Shera/Cheret Large,,1500,1,,2. October,2011,1,2. TRANSPORT,,80,2.5,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240100501,072003088802401005,6,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,5,1,3. Both livestock and crop production,Arer,15. FIELD PEAS,,,,,8,181. Tasa/Tanika/Shember/Selemon Small,,,2. NO,,,,,,,,,,,,,,,,,,,3,181. Tasa/Tanika/Shember/Selemon Small,,0,,,3,181. Tasa/Tanika/Shember/Selemon Small,,0,,,,,,,1. YES,3. Bags in House,,5,181. Tasa/Tanika/Shember/Selemon Small,,4. DID NOTHING,5. ELEVATION,,0,40,0,60,100
07200308880240100501,072003088802401005,7,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,5,1,3. Both livestock and crop production,Bakela,13. HORSE BEANS,,,,,15,182. Tasa/Tanika/Shember/Selemon Medium,,,2. NO,,,,,,,,,,,,,,,,,,,5,182. Tasa/Tanika/Shember/Selemon Medium,,0,,,5,182. Tasa/Tanika/Shember/Selemon Medium,,0,,,,,,,1. YES,3. Bags in House,,10,182. Tasa/Tanika/Shember/Selemon Medium,,4. DID NOTHING,5. ELEVATION,,0,50,0,50,100
07200308880240101301,072003088802401013,1,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,13,1,3. Both livestock and crop production,Kazimr,112. KAZMIR,2. 2011,2. October,2. 2011,2. October,5,1. Kilogram,,1,2. NO,,,,,,,,,,,,,,,,,,,5,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240101301,072003088802401013,2,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,13,1,3. Both livestock and crop production,chati,71. CHAT,1. 2010,1. September,2. 2011,12. August,2,122. Madaberia/Nuse/Shera/Cheret Medium,,,2. NO,,,,,,,,,,,,,,,,,,,2,122. Madaberia/Nuse/Shera/Cheret Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240101301,072003088802401013,3,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,13,1,3. Both livestock and crop production,Abasha Goman,56. KALE,,,,,6,122. Madaberia/Nuse/Shera/Cheret Medium,,,2. NO,,,,,,,,,,,,,,,,,,,6,122. Madaberia/Nuse/Shera/Cheret Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240101301,072003088802401013,4,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,13,1,3. Both livestock and crop production,Gebsi,1. BARLEY,,,,,15,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,5,1. Kilogram,,5,1. Kilogram,,,6. OTHER (SPECIFY),,baKabeti tebeltowle,1. YES,3. Bags in House,,10,1. Kilogram,,4. DID NOTHING,,,0,67,0,33,100
07200308880240101301,072003088802401013,5,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,13,1,3. Both livestock and crop production,Bakolo,2. MAIZE,,,,,21,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,3,3. Quintal,,0,,,0,,,0,,,,,,,1. YES,3. Bags in House,,18,3. Quintal,,1. SPRAYING,4. DID NOTHING,,0,100,0,0,100
07200308880240101301,072003088802401013,6,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,13,1,3. Both livestock and crop production,Mashila,6. SORGHUM,,,,,1.75,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,30,1. Kilogram,,0,,,5,1. Kilogram,,0,,,,,,,1. YES,2. Heaped in House,,1.4,3. Quintal,,4. DID NOTHING,,,0,97,0,3,100
07200308880240101301,072003088802401013,7,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,13,1,3. Both livestock and crop production,Barbere,38. RED PEPPER,,,,,5,123. Madaberia/Nuse/Shera/Cheret Large,,,1. YES,1,,1,,4. LOCAL MARKET,,4,123. Madaberia/Nuse/Shera/Cheret Large,,3200,1,,2. October,2011,2,2. TRANSPORT,,120,1,123. Madaberia/Nuse/Shera/Cheret Large,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240101301,072003088802401013,8,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,13,1,3. Both livestock and crop production,Bakela,13. HORSE BEANS,,,,,16,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,5,182. Tasa/Tanika/Shember/Selemon Medium,,0,,,8,182. Tasa/Tanika/Shember/Selemon Medium,,0,,,,,,,1. YES,2. Heaped in House,,11,182. Tasa/Tanika/Shember/Selemon Medium,,4. DID NOTHING,,,0,50,0,50,100
07200308880240101301,072003088802401013,9,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,13,1,3. Both livestock and crop production,Mitimita,34. CHILIES,2. 2011,1. September,2. 2011,3. November,1,123. Madaberia/Nuse/Shera/Cheret Large,,0,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,1. YES,2. Heaped in House,,1,123. Madaberia/Nuse/Shera/Cheret Large,,4. DID NOTHING,,,90,10,0,0,100
07200308880240102101,072003088802401021,1,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,21,1,3. Both livestock and crop production,Abasha Goman,56. KALE,,,,,3,121. Madaberia/Nuse/Shera/Cheret Small,,,2. NO,,,,,,,,,,,,,,,,,,,3,121. Madaberia/Nuse/Shera/Cheret Small,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240102101,072003088802401021,2,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,21,1,3. Both livestock and crop production,Chati,71. CHAT,2. 2011,1. September,2. 2011,2. October,3,121. Madaberia/Nuse/Shera/Cheret Small,,,2. NO,,,,,,,,,,,,,,,,,,,3,121. Madaberia/Nuse/Shera/Cheret Small,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240102101,072003088802401021,3,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,21,1,3. Both livestock and crop production,Mitimita,34. CHILIES,2. 2011,1. September,2. 2011,2. October,1,91. Kerchat/Kemba Small,,0,1. YES,1,2,1,2,4. LOCAL MARKET,,4,1. Kilogram,,120,1,2,2. October,2011,1,1. On Foot,,0,1,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240102101,072003088802401021,4,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,21,1,3. Both livestock and crop production,Bakela,13. HORSE BEANS,,,,,8,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,8,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240102101,072003088802401021,5,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,21,1,3. Both livestock and crop production,Sinda,8. WHEAT,,,,,2,3. Quintal,,,1. YES,1,,1,,4. LOCAL MARKET,,2,3. Quintal,,2300,1,,2. October,2011,1,2. TRANSPORT,,60,0,,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240102101,072003088802401021,6,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,21,1,3. Both livestock and crop production,Bakolo,2. MAIZE,,,,,5,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,4,3. Quintal,,0,,,0,,,0,,,,,,,1. YES,3. Bags in House,,1,3. Quintal,,4. DID NOTHING,,,0,100,0,0,100
07200308880240102901,072003088802401029,1,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,29,1,3. Both livestock and crop production,chati,71. CHAT,1. 2010,1. September,2. 2011,2. October,1,122. Madaberia/Nuse/Shera/Cheret Medium,,,2. NO,,,,,,,,,,,,,,,,,,,1,122. Madaberia/Nuse/Shera/Cheret Medium,,0,,,0,,,0,,,,,,,1. YES,8. Other Specify,Mase layi,2,122. Madaberia/Nuse/Shera/Cheret Medium,,4. DID NOTHING,,,0,100,0,0,100
07200308880240102901,072003088802401029,2,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,29,1,3. Both livestock and crop production,Abash Goman,56. KALE,,,,,2,122. Madaberia/Nuse/Shera/Cheret Medium,,,2. NO,,,,,,,,,,,,,,,,,,,2,122. Madaberia/Nuse/Shera/Cheret Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240102901,072003088802401029,3,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,29,1,3. Both livestock and crop production,Bakolo,2. MAIZE,,,,,7,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,4,3. Quintal,,0,,,0,,,0,,,,,,,1. YES,2. Heaped in House,,3,3. Quintal,,4. DID NOTHING,5. ELEVATION,,0,100,0,0,100
07200308880240102901,072003088802401029,4,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,29,1,3. Both livestock and crop production,Duba,61. PUMPKINS,,,,,1,92. Kerchat/Kemba Medium,,,2. NO,,,,,,,,,,,,,,,,,,,1,92. Kerchat/Kemba Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240102901,072003088802401029,5,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,29,1,3. Both livestock and crop production,Mashila,6. SORGHUM,,,,,1.7,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,50,1. Kilogram,,0,,,3,1. Kilogram,,0,,,,,,,1. YES,2. Heaped in House,,1.17,3. Quintal,,4. DID NOTHING,5. ELEVATION,,0,97,0,3,100
07200308880240102901,072003088802401029,6,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,29,1,3. Both livestock and crop production,Barbere,38. RED PEPPER,,,,,4,122. Madaberia/Nuse/Shera/Cheret Medium,,,1. YES,1,,1,2,4. LOCAL MARKET,,4,122. Madaberia/Nuse/Shera/Cheret Medium,,1200,1,2,2. October,2011,1,2. TRANSPORT,,100,1,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240102901,072003088802401029,7,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,29,1,3. Both livestock and crop production,Ateri,15. FIELD PEAS,,,,,5,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,2,1. Kilogram,,0,,,3,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,3,1. Kilogram,,4. DID NOTHING,5. ELEVATION,,0,0,0,100,100
07200308880240102901,072003088802401029,8,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,29,1,3. Both livestock and crop production,Bakela,13. HORSE BEANS,,,,,8,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,3,1. Kilogram,,0,,,3,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,5,1. Kilogram,,4. DID NOTHING,5. ELEVATION,,0,40,0,60,100
07200308880240102901,072003088802401029,9,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,29,1,3. Both livestock and crop production,Keyiboloke,19. RED KIDENY BEANS,,,,,3,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,3,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240103701,072003088802401037,1,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,37,1,3. Both livestock and crop production,Bakela,13. HORSE BEANS,,,,,18,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,50,181. Tasa/Tanika/Shember/Selemon Small,,0,,,0,,,0,,,,,,,1. YES,3. Bags in House,,15,1. Kilogram,,4. DID NOTHING,5. ELEVATION,,0,67,0,33,100
07200308880240104501,072003088802401045,1,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,45,1,3. Both livestock and crop production,Abasha Goman,56. KALE,,,,,1,121. Madaberia/Nuse/Shera/Cheret Small,,,2. NO,,,,,,,,,,,,,,,,,,,1,121. Madaberia/Nuse/Shera/Cheret Small,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240104501,072003088802401045,2,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,45,1,3. Both livestock and crop production,Keyisr,51. BEER ROOT,,,,,2,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,2,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240104501,072003088802401045,3,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,45,1,3. Both livestock and crop production,Bakolo,2. MAIZE,,,,,21,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,3,3. Quintal,,0,,,0,,,0,,,,,,,1. YES,8. Other Specify,Goro layi makemer,18,3. Quintal,,4. DID NOTHING,,,25,75,0,0,100
07200308880240104501,072003088802401045,4,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,45,1,3. Both livestock and crop production,Mashila,6. SORGHUM,,,,,50,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,1. YES,8. Other Specify,Goro lyi makemer,50,1. Kilogram,,4. DID NOTHING,,,0,100,0,0,100
07200308880240104501,072003088802401045,5,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,45,1,3. Both livestock and crop production,Dagusa,3. MILLET,,,,,25,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,1. YES,3. Bags in House,,25,1. Kilogram,,4. DID NOTHING,,,0,100,0,0,100
07200308880240104501,072003088802401045,6,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,45,1,3. Both livestock and crop production,Ater,15. FIELD PEAS,,,,,12,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,5,1. Kilogram,,0,,,3,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,7,1. Kilogram,,4. DID NOTHING,,,0,57,0,43,100
07200308880240104501,072003088802401045,7,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,45,1,3. Both livestock and crop production,Barbere,38. RED PEPPER,,,,,20,121. Madaberia/Nuse/Shera/Cheret Small,,,1. YES,1,2,1,2,4. LOCAL MARKET,,15,121. Madaberia/Nuse/Shera/Cheret Small,,12000,1,2,2. October,2011,3,2. TRANSPORT,,360,2,1. Kilogram,,0,,,0,,,0,,,,,,,1. YES,3. Bags in House,,5,121. Madaberia/Nuse/Shera/Cheret Small,,2. SMOKING,5. ELEVATION,,100,0,0,0,100
07200308880240105301,072003088802401053,1,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,53,1,3. Both livestock and crop production,Titit,73. COTTON,,,,,1,151. Sahin Small,,,2. NO,,,,,,,,,,,,,,,,,,,1,151. Sahin Small,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240105301,072003088802401053,2,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,53,1,3. Both livestock and crop production,Abasha Goman,56. KALE,,,,,2,121. Madaberia/Nuse/Shera/Cheret Small,,,2. NO,,,,,,,,,,,,,,,,,,,2,121. Madaberia/Nuse/Shera/Cheret Small,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240105301,072003088802401053,3,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,53,1,3. Both livestock and crop production,Chati,71. CHAT,1. 2010,1. September,2. 2011,3. November,1,121. Madaberia/Nuse/Shera/Cheret Small,,,2. NO,,,,,,,,,,,,,,,,,,,1,121. Madaberia/Nuse/Shera/Cheret Small,,0,,,0,,,0,,,,,,,1. YES,8. Other Specify,Masalyi,1,121. Madaberia/Nuse/Shera/Cheret Small,,4. DID NOTHING,,,0,100,0,0,100
07200308880240105301,072003088802401053,4,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,53,1,3. Both livestock and crop production,Bakolo,2. MAIZE,,,,,17,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,2,3. Quintal,,0,,,0,,,0,,,,,,,1. YES,5. Gotera,,15,3. Quintal,,4. DID NOTHING,,,0,100,0,0,100
07200308880240105301,072003088802401053,5,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,53,1,3. Both livestock and crop production,Barbere,38. RED PEPPER,,,,,3,122. Madaberia/Nuse/Shera/Cheret Medium,,,2. NO,,,,,,,,,,,,,,,,,,,1,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240105301,072003088802401053,6,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,53,1,3. Both livestock and crop production,Gebes,1. BARLEY,,,,,50,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,25,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,50,1. Kilogram,,4. DID NOTHING,,,0,50,0,50,100
07200308880240105301,072003088802401053,7,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,53,1,3. Both livestock and crop production,Mashila,6. SORGHUM,,,,,30,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,5,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,30,1. Kilogram,,4. DID NOTHING,,,0,85,0,15,100
07200308880240106101,072003088802401061,1,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,61,1,3. Both livestock and crop production,Bertuken,47. ORANGES,1. 2010,1. September,2. 2011,1. September,2,1. Kilogram,,1,2. NO,,,,,,,,,,,,,,,,,,,2,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240106101,072003088802401061,2,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,61,1,3. Both livestock and crop production,Chati,71. CHAT,1. 2010,1. September,2. 2011,2. October,30,121. Madaberia/Nuse/Shera/Cheret Small,,,1. YES,1,,1,,7. FRIEND/NEIGHBOR,,25,121. Madaberia/Nuse/Shera/Cheret Small,,15000,1,,1. September,2011,15,1. On Foot,,0,5,121. Madaberia/Nuse/Shera/Cheret Small,,0,,,0,,,0,,,,,,,1. YES,8. Other Specify,Maselyi,15,121. Madaberia/Nuse/Shera/Cheret Small,,4. DID NOTHING,,,80,20,0,0,100
07200308880240106101,072003088802401061,3,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,61,1,3. Both livestock and crop production,Bakolo,2. MAIZE,,,,,15,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,4,3. Quintal,,0,,,0,,,0,,,,,,,1. YES,2. Heaped in House,,11,3. Quintal,,1. SPRAYING,4. DID NOTHING,,20,80,0,0,100
07200308880240106901,072003088802401069,1,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,69,1,3. Both livestock and crop production,Abasha Goman,56. KALE,,,,,2,121. Madaberia/Nuse/Shera/Cheret Small,,,2. NO,,,,,,,,,,,,,,,,,,,2,121. Madaberia/Nuse/Shera/Cheret Small,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240106901,072003088802401069,2,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,69,1,3. Both livestock and crop production,Chati,71. CHAT,1. 2010,1. September,2. 2011,4. December,15,121. Madaberia/Nuse/Shera/Cheret Small,,,1. YES,1,,1,2,7. FRIEND/NEIGHBOR,,13,121. Madaberia/Nuse/Shera/Cheret Small,,7500,1,,1. September,2011,20,1. On Foot,,0,2,121. Madaberia/Nuse/Shera/Cheret Small,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
07200308880240106901,072003088802401069,3,072003088802401,1. RURAL,6694.545790816327,7. SNNP,20,03,8,88,024,01,69,1,3. Both livestock and crop production,Bakolo,2. MAIZE,,,,,7,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,3,3. Quintal,,0,,,0,,,0,,,,,,,1. YES,5. Gotera,,4,3. Quintal,,4. DID NOTHING,,,0,100,0,0,100
